,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
16,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1444,114.82260126342933,-0.0046565826510628445,1.5481430437320318,48.548150263077176,48.54349351785122,269.51811418777856,3.335662364959717,0.9996625586197927,340000,1355,16,235.33155059814453,0.0
17,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1434,120.49104856965923,-0.0032793280561096393,1.4882651289304099,59.868331879835864,59.865052482409354,325.04250653584796,2.8865232467651367,0.9994594006966322,360000,1470,17,250.8995361328125,0.0
18,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1423,125.69519126968217,-0.0031723207537419137,1.429447476986127,57.2685991091606,57.26542691939916,412.95548368600697,2.83646821975708,1.000407312848629,380000,1586,18,266.87896847724915,0.0
19,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1413,112.13291737315524,-0.0004487937761064714,1.3051394210411953,69.7345219538762,69.73407322321182,455.5527804937118,1.8181979656219482,1.0001656325199666,400000,1722,19,283.00809478759766,0.0
20,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1400,120.20555754251666,-0.0008935756664961959,1.27331423667761,86.1724118354993,86.17151816930526,556.5999542431954,2.2131686210632324,1.000261505292012,420000,1854,20,299.8184013366699,0.0
21,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1390,121.22621332070332,0.0009825793924765327,1.2102014914537087,87.25910225403615,87.26008449945694,654.6935762845553,1.997624158859253,0.9998379108997492,440000,1991,21,316.36892318725586,0.0
22,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1381,113.3323441566748,-0.00040179019769987997,1.1933191675406236,74.13587335928892,74.13547125107203,755.819334587684,0.5401946902275085,1.0000155400771362,460000,2136,22,332.90614438056946,0.0
23,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1372,111.802651975729,0.0009548058960204705,1.1361979045929054,92.48236873822334,92.48332342490171,1032.6860305981759,-0.11457155644893646,1.0000836043021617,480000,2283,23,349.6204617023468,0.0
24,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1364,129.85321220730944,0.0018722415680829914,1.1420307654600876,92.0712678420238,92.07313984601926,1080.4893890967735,0.6577880382537842,1.0001860975455015,500000,2423,24,366.4875545501709,0.0
25,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1355,129.11183451470632,0.0003247931784687516,1.043463187569227,97.85602296682505,97.8563477345002,1253.2092311565693,0.8683291077613831,0.999979758873964,520000,2564,25,383.6744546890259,0.01
26,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1348,118.34962420974269,0.0033148755743287696,0.9998606543510388,86.49099196898632,86.49430704361353,1201.2153622749524,0.6272964477539062,0.9999620708135458,540000,2711,26,400.5356740951538,0.0
27,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1341,124.63578392007804,0.0022205284796655176,0.973354265323052,83.19477341480744,83.19699426308657,1249.3785992744642,0.8768935203552246,0.9991327511194424,560000,2856,27,417.57089042663574,0.0
28,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1334,126.07287380843522,0.0014338750869799884,0.9403170060652953,83.2986243272439,83.30005811055501,1431.3332341903294,1.1314811706542969,0.9997140717812073,580000,3001,28,434.635635137558,0.01
29,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1329,130.80434189189344,0.0026406937051946535,0.9371881358134441,82.54975419655824,82.5523949892093,1410.9495469313401,0.9640041589736938,0.9995868668342248,600000,3146,29,451.4010179042816,0.01
30,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1323,125.41007611973497,0.0018399174265467967,0.9262981528655077,85.61491834689409,85.61675816560403,1709.3796544001652,0.07192923128604889,1.00026249564611,620000,3291,30,468.307697057724,0.0
31,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1319,127.22506463531394,0.0010068258473601862,0.856556080472775,101.2835766865657,101.28458352700258,1811.3462805723532,-0.013706612400710583,1.0003083478945953,640000,3440,31,485.1141469478607,0.01
32,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1314,122.6348697682738,0.004513615923814284,0.8423144814295647,84.58244006817158,84.58695373535156,1852.6083959334935,0.38881292939186096,0.9999274940826954,660000,3589,32,502.0830590724945,0.01
33,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1309,133.7419962093667,0.00232273097245548,0.783503728111585,111.2103393750313,111.21266218332144,1908.1156219091172,1.0817257165908813,1.0007293683596146,680000,3731,33,519.2673392295837,0.0
34,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1305,153.04537534091227,0.0022637221609982544,0.7056637609616304,96.47991125155718,96.48217510321201,1822.8854145147861,1.4264856576919556,1.0000158790594493,700000,3877,34,536.3652522563934,0.0
35,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1301,143.58138795849453,0.0003962018688280995,0.7154103529758943,117.40477400559645,117.40517001029772,2084.398824603741,2.0342655181884766,1.000378364477402,720000,4017,35,553.2311406135559,0.01
36,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1298,154.99888503475123,0.0015202691754660545,0.688328422491367,91.4276343076657,91.42915463080773,2018.3426332913912,2.17924165725708,0.9996026394458918,740000,4154,36,570.0990600585938,0.0
37,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1294,152.6817472376018,-0.00011992593630193136,0.6782747824986776,100.9430841983893,100.94296434842623,2274.4750141632862,1.0233831405639648,0.9998397637636234,760000,4296,37,586.9142303466797,0.01
38,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1290,145.35677975010051,0.0015650495558451765,0.6390719038553727,105.12547992804112,105.12704531351726,2408.749049260066,1.8592900037765503,0.999811247908152,780000,4441,38,604.2857546806335,0.0
39,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1288,163.6420466959347,0.002979657480206627,0.6322885710459489,110.99648324526274,110.99946291507818,2671.7922170785755,2.0745599269866943,1.0000677903493245,800000,4574,39,621.0884938240051,0.0
40,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1284,149.05479287865782,0.0014271343825384974,0.5956631140831189,141.28307183094515,141.28449865487906,3040.6131541716745,0.7096803188323975,1.00039519293186,820000,4720,40,638.2293632030487,0.0
41,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1281,162.41018486693437,0.00379323547359747,0.5830602744833017,154.99804410689916,155.00183719732823,3125.9105442927435,1.2348147630691528,0.9998909095158943,840000,4860,41,655.5126209259033,0.01
42,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1278,171.5801765706665,0.0030164739719997996,0.6356001469569329,140.06476016900478,140.0677767631335,3214.137405943259,1.6481499671936035,0.9993588954210282,860000,4993,42,672.7651393413544,0.0
43,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1275,173.79611221424915,0.002258467799028716,0.590016203545607,147.4792173630152,147.4814758789845,3902.413173108223,1.466752052307129,0.9990124534337949,880000,5128,43,690.1696758270264,0.0
44,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1272,166.65173533523452,0.0001559239645034839,0.6130544605927589,161.4418800354004,161.44203618367513,3803.9493198492587,1.0286731719970703,1.0004501128808045,900000,5269,44,707.5263342857361,0.0
45,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1269,174.77636911825724,0.008795167857972094,0.5670804440211027,127.58721028352394,127.59600575764973,4050.3498311360677,2.094782590866089,0.999766660730044,920000,5401,45,724.7799746990204,0.0
46,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1266,158.57106698221946,0.0015335113174305894,0.5463017081985106,146.08840087499374,146.08993445176344,4255.409039697892,0.7014792561531067,1.0001376077150688,940000,5542,46,741.9342420101166,0.0
47,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1264,152.4220473837273,0.004888275250768623,0.5294260159516946,160.78777704483423,160.7926651587853,4404.323870380108,0.5784813165664673,0.9996399814501787,960000,5684,47,759.3388833999634,0.0
48,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1262,176.1975346655446,0.00996628631837666,0.5105932938364836,132.64850794474285,132.65847429128794,4182.86166006235,1.6504836082458496,1.0004855991174013,980000,5821,48,776.4760940074921,0.0
49,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1260,159.76850267491523,0.00335198601301855,0.5237728241162423,147.5157020862286,147.51905434437288,4303.584008945563,1.1034542322158813,0.9994494616221159,1000000,5961,49,793.2594935894012,0.0
50,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-5Env-v0/ppo,1258,143.4743339881587,0.0039263603456604936,0.44725416394380424,177.7984865237505,177.8024130307711,4910.325559645433,-0.3186977803707123,0.9998815145248022,1020000,6117,50,810.4737694263458,0.0
