,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,MetaDrive-Tut-10Env-v0,721,10.161350762564606,2001,2,2.7739527225494385,,,,0.0,,,
1,MetaDrive-Tut-10Env-v0,695,10.30769654497694,3002,3,4.314293384552002,,,,0.0,,,
2,MetaDrive-Tut-10Env-v0,662,10.843948340212933,4003,4,6.045980215072632,,,,0.0,,,
3,MetaDrive-Tut-10Env-v0,675,11.033181259601653,5004,5,7.404685020446777,,,,0.0,,,
4,MetaDrive-Tut-10Env-v0,681,11.001999845477888,6005,6,8.812345743179321,,,,0.0,,,
5,MetaDrive-Tut-10Env-v0,700,10.898490117056864,7006,7,10.002307891845703,,,,0.0,,,
6,MetaDrive-Tut-10Env-v0,725,11.160961755246099,8007,8,11.040625810623169,,,,0.0,,,
7,MetaDrive-Tut-10Env-v0,668,11.460223906597811,9008,9,13.472164392471313,,,,0.0,,,
8,MetaDrive-Tut-10Env-v0,674,11.530374461679529,10009,10,14.832210063934326,0.008661208674311638,-0.01980249024927616,0.002353293588384986,0.0,0.02011418342590332,-0.03067794069647789,0.0106581412255764
9,MetaDrive-Tut-10Env-v0,542,0.8273089187052128,11010,55,20.305249214172363,0.09875743091106415,,0.005371193867176771,0.0,0.07134315371513367,0.07275769114494324,0.019831471145153046
10,MetaDrive-Tut-10Env-v0,467,0.1770274499676681,12035,88,25.750483512878418,0.046561986207962036,-0.0851677656173706,0.5020675659179688,0.0,0.054619885981082916,0.07335273921489716,-0.025098036974668503
11,MetaDrive-Tut-10Env-v0,420,-1.5633052404780943,13014,126,30.972741842269897,0.07417252659797668,,0.43730539083480835,0.0,0.10946308076381683,0.14040789008140564,-0.014551309868693352
12,MetaDrive-Tut-10Env-v0,387,-1.1266755985315586,14028,162,36.19803261756897,0.05348801612854004,,0.3515908718109131,0.0,0.10148677229881287,0.1199256181716919,-0.03250109776854515
13,MetaDrive-Tut-10Env-v0,362,-0.4471237843908675,15028,186,41.50249624252319,0.18941262364387512,,0.06776188313961029,0.0,0.08874683082103729,0.086785688996315,0.056104108691215515
14,MetaDrive-Tut-10Env-v0,336,0.9931440864625594,16771,200,49.83988094329834,0.2191382646560669,-0.27716320753097534,0.10108567774295807,0.0,0.22494322061538696,0.2169291228055954,-0.01777702569961548
15,MetaDrive-Tut-10Env-v0,327,1.1607001983514693,17772,201,54.228214740753174,0.23851603269577026,,0.30637338757514954,0.0,0.28038978576660156,0.2684595584869385,-0.03303663060069084
16,MetaDrive-Tut-10Env-v0,321,3.374594208184318,18417,202,57.32693696022034,0.4128572940826416,-0.48910319805145264,0.2729112505912781,0.0,0.4562535285949707,0.454233318567276,0.02820993959903717
17,MetaDrive-Tut-10Env-v0,309,7.371402246869901,19234,205,62.076228618621826,0.5023915767669678,,0.15267550945281982,0.0,0.5198411345481873,0.5325061082839966,0.010103236883878708
18,MetaDrive-Tut-10Env-v0,303,11.71969084384606,20024,211,66.05864429473877,0.6075366735458374,,0.47203582525253296,0.0,0.6532167792320251,0.6697701215744019,-0.007326710969209671
19,MetaDrive-Tut-10Env-v0,293,17.01597519376896,21019,222,71.56471014022827,1.0469186305999756,-1.1583715677261353,0.17688271403312683,0.0,1.058709740638733,1.0644278526306152,0.07655173540115356
20,MetaDrive-Tut-10Env-v0,282,24.789166997938974,22306,234,78.91080689430237,1.7909595966339111,,0.07223811000585556,0.0,1.7031720876693726,1.7060927152633667,0.12347252666950226
21,MetaDrive-Tut-10Env-v0,274,29.484039829309072,23098,235,84.17532658576965,2.243314266204834,,0.8341460227966309,0.0,2.0976548194885254,2.1010823249816895,0.1297229528427124
22,MetaDrive-Tut-10Env-v0,266,35.98908478306179,24152,237,90.48452663421631,2.7500178813934326,,0.6669405698776245,0.01,2.8567590713500977,2.8761472702026367,0.14316383004188538
23,MetaDrive-Tut-10Env-v0,259,43.391099497272144,25134,239,96.74443459510803,3.294968605041504,,0.7522386908531189,0.02,3.2396950721740723,3.2604753971099854,0.15044429898262024
24,MetaDrive-Tut-10Env-v0,256,49.87424313449806,26041,241,101.70698380470276,4.200751304626465,-4.399893283843994,0.16197143495082855,0.04,4.284980773925781,4.295985221862793,0.15528318285942078
25,MetaDrive-Tut-10Env-v0,249,58.477162117307046,27115,243,108.6157283782959,5.191562652587891,-5.359414577484131,0.19148945808410645,0.05,5.119373798370361,5.14340877532959,0.24408072233200073
26,MetaDrive-Tut-10Env-v0,246,67.63633853978254,28272,247,114.61462378501892,6.20181941986084,,0.1792195737361908,0.07,6.243082046508789,6.276224613189697,0.22751526534557343
27,MetaDrive-Tut-10Env-v0,244,73.74592113412785,29014,250,118.44080305099487,7.2945556640625,,1.4330952167510986,0.09,7.390712261199951,7.431658744812012,0.22118598222732544
28,MetaDrive-Tut-10Env-v0,239,82.51713274880495,30050,253,125.34711337089539,8.506353378295898,,6.4687604904174805,0.09,8.335618019104004,8.338783264160156,0.29310253262519836
29,MetaDrive-Tut-10Env-v0,236,91.26889332756465,31067,259,131.54375672340393,9.04265022277832,-9.179719924926758,0.5183455944061279,0.09,8.91312026977539,9.016993522644043,0.25101524591445923
