,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
36,MetaDrive-Tut-Hard-v0,230,101.81281412757548,37081,377,161.10280013084412,23.161880493164062,-23.820999145507812,4.0571088790893555,0.0,23.043601989746094,23.052692413330078,0.5346145629882812
37,MetaDrive-Tut-Hard-v0,228,107.49160541331479,38202,385,167.1195092201233,25.020721435546875,,5.516485214233398,0.02,25.148649215698242,25.089181900024414,0.6156893968582153
38,MetaDrive-Tut-Hard-v0,226,114.15478689110132,39200,391,172.94520211219788,24.87274169921875,,4.545158386230469,0.03,24.524974822998047,24.780433654785156,0.5380539298057556
39,MetaDrive-Tut-Hard-v0,225,119.2976328790635,40202,397,178.21040868759155,26.947614669799805,,7.308651447296143,0.03,27.182876586914062,26.897659301757812,0.598353385925293
40,MetaDrive-Tut-Hard-v0,224,124.68593723965846,41146,402,183.0654284954071,26.991455078125,,11.15766716003418,0.05,26.848533630371094,26.683616638183594,0.6345338225364685
41,MetaDrive-Tut-Hard-v0,223,125.87323481458627,42165,410,188.68922662734985,29.028751373291016,-29.52320671081543,5.67708683013916,0.05,28.268482208251953,28.25070571899414,0.6681649684906006
42,MetaDrive-Tut-Hard-v0,222,124.44326435217718,43045,417,193.76900959014893,30.608203887939453,-31.60210418701172,15.965542793273926,0.05,30.464008331298828,30.064903259277344,0.6428174376487732
43,MetaDrive-Tut-Hard-v0,221,126.90346413871562,44013,424,199.15121459960938,31.126134872436523,-31.659835815429688,10.898130416870117,0.05,31.382225036621094,31.393646240234375,0.5845898389816284
44,MetaDrive-Tut-Hard-v0,220,128.7358565476379,45058,432,204.68078303337097,32.243324279785156,,11.78485107421875,0.06,31.512256622314453,31.75019073486328,0.6142582893371582
45,MetaDrive-Tut-Hard-v0,218,129.87189723097734,46070,441,210.40069389343262,33.8397331237793,,8.653838157653809,0.06,34.080955505371094,34.09197998046875,0.7003189325332642
46,MetaDrive-Tut-Hard-v0,217,131.6673398273162,47069,448,215.94544887542725,33.463783264160156,-33.921546936035156,11.186030387878418,0.07,32.826560974121094,32.96366882324219,0.5528597831726074
47,MetaDrive-Tut-Hard-v0,217,134.3432301452488,48040,453,221.1403784751892,34.514686584472656,,4.3222455978393555,0.08,34.569664001464844,34.77373504638672,0.7516375184059143
48,MetaDrive-Tut-Hard-v0,215,138.56411139202675,49043,459,227.27103662490845,35.72618865966797,-36.74066162109375,29.779434204101562,0.08,36.052162170410156,36.21240234375,0.6054073572158813
49,MetaDrive-Tut-Hard-v0,214,140.1271261958227,50070,466,233.10882234573364,35.75910186767578,,19.226398468017578,0.09,36.33755111694336,36.39118957519531,0.6135951280593872
50,MetaDrive-Tut-Hard-v0,213,141.99482079007055,51092,472,238.9014437198639,35.44044494628906,,9.2674560546875,0.09,34.74462890625,35.0987663269043,0.6260161399841309
51,MetaDrive-Tut-Hard-v0,213,145.95282436798533,52159,478,244.84136605262756,37.38131332397461,-37.7916374206543,7.823040962219238,0.1,37.009769439697266,36.95892333984375,0.7145605087280273
52,MetaDrive-Tut-Hard-v0,212,149.42845141333305,53337,483,251.28798580169678,37.756019592285156,-38.507545471191406,17.833545684814453,0.12,37.76846694946289,37.650001525878906,0.6933850049972534
53,MetaDrive-Tut-Hard-v0,211,149.57296717624286,54204,486,256.589391708374,39.81012725830078,,5.287368297576904,0.1,39.281314849853516,39.11985778808594,0.729128360748291
54,MetaDrive-Tut-Hard-v0,210,149.41313352420403,55167,490,262.17421531677246,38.87427520751953,-39.96086120605469,11.734695434570312,0.1,39.59538650512695,39.57011032104492,0.6318868398666382
55,MetaDrive-Tut-Hard-v0,209,151.32785506417545,56037,494,267.1364495754242,38.11048889160156,-38.84785842895508,13.697068214416504,0.1,37.86083221435547,38.208396911621094,0.6603610515594482
56,MetaDrive-Tut-Hard-v0,208,151.9390993026762,57127,497,273.625128030777,39.143310546875,-39.42645263671875,8.424351692199707,0.1,38.15693664550781,38.000953674316406,0.7347158193588257
57,MetaDrive-Tut-Hard-v0,208,150.6658603669688,58011,501,278.7746069431305,37.168922424316406,-38.086021423339844,24.876663208007812,0.08,37.39678955078125,37.36597442626953,0.6632660627365112
58,MetaDrive-Tut-Hard-v0,207,155.67559385863743,59015,503,284.6144173145294,38.895843505859375,-39.62312698364258,27.454105377197266,0.1,39.031532287597656,39.076416015625,0.687790036201477
59,MetaDrive-Tut-Hard-v0,207,157.5588405586576,60196,506,290.56175804138184,41.670494079589844,,9.577735900878906,0.1,41.02211380004883,40.828086853027344,0.689778745174408
60,MetaDrive-Tut-Hard-v0,206,157.93719713853213,61055,512,295.11802196502686,40.649940490722656,-40.94673156738281,12.368234634399414,0.11,40.397972106933594,40.24988555908203,0.630499005317688
61,MetaDrive-Tut-Hard-v0,205,160.86617279184614,62147,517,301.8928303718567,42.11896514892578,-41.80756378173828,12.42342758178711,0.12,41.168479919433594,41.154808044433594,0.5950424075126648
62,MetaDrive-Tut-Hard-v0,205,165.12396268551763,63135,520,307.82763838768005,41.43882751464844,-42.15534210205078,23.899036407470703,0.14,41.540550231933594,41.893409729003906,0.7256690859794617
63,MetaDrive-Tut-Hard-v0,204,169.03688293985738,64254,524,314.2886919975281,41.470252990722656,,33.167625427246094,0.16,41.832069396972656,41.653621673583984,0.6492116451263428
64,MetaDrive-Tut-Hard-v0,204,169.97254926170794,65178,529,319.41879534721375,42.557518005371094,,9.225858688354492,0.16,42.30436706542969,42.02934265136719,0.7457177042961121
65,MetaDrive-Tut-Hard-v0,203,174.79260192207875,66166,532,325.36414909362793,42.241127014160156,,10.778800964355469,0.17,42.13101577758789,42.29277038574219,0.691823422908783
66,MetaDrive-Tut-Hard-v0,202,178.3437940145267,67066,536,330.63939142227173,42.03739547729492,,26.860013961791992,0.17,42.264774322509766,42.298519134521484,0.654364824295044
67,MetaDrive-Tut-Hard-v0,201,183.1093919284333,68360,541,338.4737448692322,41.201324462890625,,20.177370071411133,0.17,41.16802978515625,41.25123596191406,0.7963676452636719
68,MetaDrive-Tut-Hard-v0,201,183.42062735345772,69008,545,342.3401930332184,40.727745056152344,,30.330467224121094,0.17,41.04164505004883,40.796661376953125,0.7599859237670898
69,MetaDrive-Tut-Hard-v0,201,187.16015992896845,70099,551,348.58264923095703,42.48789596557617,-42.872703552246094,25.657020568847656,0.19,42.40155792236328,42.248958587646484,0.6613863706588745
70,MetaDrive-Tut-Hard-v0,200,191.85938723930562,71297,555,355.8770537376404,43.95756530761719,-44.45735549926758,9.987345695495605,0.2,43.64230728149414,43.57543182373047,0.7389256954193115
71,MetaDrive-Tut-Hard-v0,200,191.25459483332443,72041,559,360.1224660873413,42.630760192871094,-43.723487854003906,9.559505462646484,0.21,42.46144104003906,42.497127532958984,0.7380738258361816
72,MetaDrive-Tut-Hard-v0,199,198.47404773808137,73359,563,367.7149872779846,45.76667404174805,-45.77093505859375,15.806341171264648,0.23,44.9505729675293,45.369873046875,0.6186656951904297
73,MetaDrive-Tut-Hard-v0,199,199.65884038521506,74041,566,372.06075954437256,44.57695770263672,-45.005653381347656,23.180740356445312,0.23,44.7542724609375,44.732749938964844,0.7736493349075317
74,MetaDrive-Tut-Hard-v0,198,201.78961936686105,75214,572,378.9132761955261,44.649391174316406,,5.683969020843506,0.24,44.375755310058594,44.50471878051758,0.7152359485626221
75,MetaDrive-Tut-Hard-v0,198,205.89626607193432,76026,575,383.88270688056946,42.68878936767578,,9.957135200500488,0.24,42.11949920654297,42.18378448486328,0.7486782073974609
76,MetaDrive-Tut-Hard-v0,197,205.12792400581432,77046,579,390.0059139728546,44.39916229248047,,7.9218950271606445,0.24,44.63270950317383,44.48267364501953,0.7765078544616699
77,MetaDrive-Tut-Hard-v0,196,210.71243102506506,78114,582,397.11496114730835,45.501869201660156,,16.85077476501465,0.24,45.11625671386719,44.89374542236328,0.731391191482544
78,MetaDrive-Tut-Hard-v0,196,209.43938841058753,79290,586,403.90257382392883,44.113075256347656,,10.431745529174805,0.24,44.440650939941406,44.62029266357422,0.7067713737487793
79,MetaDrive-Tut-Hard-v0,195,211.1136743567878,80092,589,409.0689277648926,44.986175537109375,,9.229659080505371,0.25,45.07274627685547,45.142662048339844,0.7250832319259644
80,MetaDrive-Tut-Hard-v0,195,210.48414885408974,81315,594,416.38341546058655,43.52037048339844,-44.45975112915039,12.884658813476562,0.25,44.26340103149414,44.019874572753906,0.7419648766517639
81,MetaDrive-Tut-Hard-v0,194,212.61729586618512,82034,596,420.7221336364746,45.41346740722656,,20.468297958374023,0.25,45.14992904663086,45.446685791015625,0.8048608303070068
82,MetaDrive-Tut-Hard-v0,194,213.91517795993823,83054,601,426.7341821193695,45.647438049316406,,11.271278381347656,0.25,45.026611328125,44.927452087402344,0.8248803615570068
83,MetaDrive-Tut-Hard-v0,194,212.6932811780767,84064,605,432.15034317970276,44.60660171508789,,12.047541618347168,0.24,45.183021545410156,45.26531219482422,0.680716335773468
84,MetaDrive-Tut-Hard-v0,194,214.65324018201085,85103,609,438.1972427368164,47.73348617553711,-48.284400939941406,12.76072883605957,0.24,47.679561614990234,47.3524055480957,0.716627836227417
85,MetaDrive-Tut-Hard-v0,193,219.58085354286362,86277,613,444.73602652549744,44.97529602050781,-45.90406036376953,40.76548767089844,0.24,45.21748352050781,45.17076873779297,0.65596604347229
86,MetaDrive-Tut-Hard-v0,193,219.7950681626875,87295,617,450.66139340400696,48.330116271972656,-49.09901428222656,9.827239990234375,0.24,48.26149368286133,48.27251434326172,0.735148012638092
87,MetaDrive-Tut-Hard-v0,193,219.9432677704292,88324,621,456.7940683364868,45.24879455566406,,13.252835273742676,0.23,45.96775817871094,46.08915328979492,0.698999285697937
88,MetaDrive-Tut-Hard-v0,193,222.58259667986596,89184,623,462.03363275527954,46.117271423339844,,10.086091041564941,0.23,46.216129302978516,45.82567596435547,0.7452595233917236
89,MetaDrive-Tut-Hard-v0,192,223.90347243083554,90543,627,469.5419661998749,46.32977294921875,-47.59251403808594,20.841754913330078,0.24,46.90788650512695,46.70862579345703,0.7878110408782959
90,MetaDrive-Tut-Hard-v0,192,227.8944490470615,91386,629,474.1718804836273,45.274253845214844,,9.327047348022461,0.26,45.403770446777344,45.53837966918945,0.7553073763847351
91,MetaDrive-Tut-Hard-v0,192,224.23115426187894,92146,633,478.5688006877899,43.9781379699707,,20.369022369384766,0.26,45.18989562988281,44.84587860107422,0.7874700427055359
92,MetaDrive-Tut-Hard-v0,192,227.29170852123494,93373,636,485.01209115982056,44.38788604736328,-45.0854377746582,8.971002578735352,0.29,44.34313201904297,44.4217529296875,0.7139354348182678
93,MetaDrive-Tut-Hard-v0,192,227.62106491465696,94268,640,489.82271790504456,43.87842559814453,,10.605202674865723,0.3,44.42207336425781,44.34791946411133,0.7556873559951782
94,MetaDrive-Tut-Hard-v0,192,227.0882478992514,95106,644,495.0205521583557,45.95242691040039,,12.004556655883789,0.3,45.442569732666016,45.343650817871094,0.7447235584259033
95,MetaDrive-Tut-Hard-v0,191,229.3200931823356,96231,648,501.52330565452576,46.70301055908203,-47.713165283203125,8.21615982055664,0.3,47.02147674560547,46.719818115234375,0.7181363701820374
96,MetaDrive-Tut-Hard-v0,191,233.58274461384528,97345,651,508.1449463367462,44.45149612426758,-44.55687713623047,14.298730850219727,0.31,44.01795959472656,43.937713623046875,0.8177042603492737
97,MetaDrive-Tut-Hard-v0,191,235.13565936536583,98095,653,513.1126565933228,45.026466369628906,-46.18157196044922,14.58564281463623,0.3,45.082130432128906,45.60627365112305,0.737450122833252
98,MetaDrive-Tut-Hard-v0,190,234.1721818916293,99480,658,521.0372025966644,46.600685119628906,,14.107027053833008,0.29,46.61088562011719,46.298309326171875,0.8023866415023804
