,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1584,11.844560537594338,-0.019711641946401542,2.7871345095145394,0.025844285760122616,0.006132643369850344,1.0742570011088481,0.21250465512275696,1.000449704971069,20000,11,0,12.623601913452148,0.0
1,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1660,11.374901901166465,-0.007007784649538688,2.7619163788281953,0.17054709626170686,0.16353931102173355,1.3601855781215888,0.22012653946876526,1.00078156766219,40000,41,1,24.09233045578003,0.0
2,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1624,14.315421250956136,-0.01244965800567745,2.6399297873179117,0.18597990738180203,0.1735302493065739,1.6159236086866795,0.34450241923332214,0.9998270229651378,60000,63,2,36.931551694869995,0.0
3,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1601,17.630605756476616,-0.012272809137208148,2.560935717973954,0.3693823880396592,0.35710957936751536,2.0148669039591764,0.4265216588973999,0.9981079711363866,80000,93,3,49.96612048149109,0.0
4,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1569,21.751226009159932,-0.007765318610920356,2.475954163685823,0.89741647117413,0.8896511554049376,3.020078385869662,0.5514169335365295,1.0004021072999025,100000,138,4,63.715943813323975,0.0
5,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1550,21.588244308070998,-0.006708283805383895,2.3858486851056417,1.606499350987948,1.5997910672273392,3.78550569747503,0.715382993221283,1.000250362050839,120000,197,5,77.37735247612,0.0
6,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1539,19.467527087996125,-0.006194028216533554,2.2982799291610716,3.1333113713142198,3.1271173409926587,6.214522548058095,0.8655527234077454,1.0003065795470507,140000,290,6,90.95356559753418,0.0
7,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1530,25.630295181723174,-0.0069532149686263155,2.177827753470494,5.008249692427806,5.001296458183191,9.688132727604646,1.3293095827102661,1.0011419733365376,160000,399,7,104.57248854637146,0.0
8,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1507,29.764812182417558,-0.007407397541623467,2.104989548218556,7.447028600252592,7.439621222630525,15.447256491428767,1.5223695039749146,0.9997340125915332,180000,522,8,119.36493229866028,0.0
9,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1499,36.52342670383807,-0.006279076517034227,2.0165396569631038,10.42738608886034,10.42110698223114,24.340921725982273,1.8346887826919556,0.9988307210115286,200000,652,9,133.3896872997284,0.0
10,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1474,29.569488234078282,-0.007986655428957863,1.914726617703071,17.48325822781294,17.47527152941777,36.98526832201542,1.4983513355255127,1.000660687761429,220000,834,10,149.20645117759705,0.0
11,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1465,55.635140923114484,-0.007925918188471442,1.8138842183810013,22.770585956328954,22.762660087683262,69.01884351021204,3.2691292762756348,1.0008520827843592,240000,974,11,163.79818773269653,0.0
12,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1452,68.29158276637,-0.005256972363433586,1.7038920440734961,31.668277784494254,31.66302075752845,108.34162862973335,3.6312546730041504,0.9996006925900777,260000,1107,12,179.03513026237488,0.0
13,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1442,88.58036056850241,-0.004799610058753154,1.632398124383046,41.334503948994175,41.32970438737136,156.9418543693347,4.228755950927734,0.9993087403285198,280000,1234,13,194.12146639823914,0.01
14,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1436,106.4485053213572,-0.005116963112511887,1.576348307193854,44.93069967856774,44.925582653436905,204.09712941585443,4.25318717956543,0.9998599442151876,300000,1346,14,208.9016079902649,0.0
15,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1426,108.46096920998741,-0.003881459552436494,1.5040722079766102,56.75334451626509,56.74946295420329,270.73778044871796,4.070682525634766,1.0008199379994318,320000,1463,15,224.3702929019928,0.0
16,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-10Env-v0/ppo,1417,130.48001219383875,-0.0037072434006497645,1.4149163726048593,63.11547178121714,63.11176456549229,347.5384292602539,4.165045261383057,1.0003564869746184,340000,1574,16,239.88369822502136,0.0
