,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1296,7.8070076300043905,-0.00786953959136437,2.7934087267288796,0.10299052787371553,0.09512098783549543,1.0008440945775081,0.17780961096286774,1.0006254414717357,20000,18,0,15.427306652069092,0.0
1,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1325,11.328536098625184,-0.014340095216623293,2.7371287058561276,0.06951364357716953,0.05517354889665372,1.2083728282115398,0.24569286406040192,1.000777401526769,40000,41,1,30.17142152786255,0.0
2,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1316,12.321961163481243,-0.00880816026399724,2.641252273779649,0.26980892757001596,0.26100076771675584,1.6749331009311554,0.3132447302341461,0.9997719413194901,60000,70,2,45.59121775627136,0.0
3,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1306,15.80300430561282,-0.010053676415760165,2.5786921030435805,0.3649849682950821,0.3549312927204972,2.078623486367556,0.3885660171508789,0.9979849483722295,80000,101,3,61.25259613990784,0.0
4,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1293,20.30071148103032,-0.009666036735647,2.491836264805916,0.7795291035603255,0.7698630678730133,2.8359753196820234,0.574299693107605,1.0002802352110545,100000,138,4,77.33314538002014,0.0
5,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1273,20.771602330684658,-0.006608458066311402,2.374765333762536,1.712129616126036,1.7055211608990646,3.6545481813259615,0.6416351199150085,1.000989470955653,120000,206,5,94.21945381164551,0.0
6,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1258,21.958422981985258,-0.007521272387403326,2.288819126899426,2.097605811479764,2.0900845394684717,4.78197242136185,0.8459264636039734,1.000343666321192,140000,271,6,111.20825123786926,0.0
7,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1238,28.993764614277588,-0.007616309567282979,2.1975472844564,3.224546443651884,3.216930131576,7.845742798386476,1.1220580339431763,1.0015733887751896,160000,353,7,129.17934656143188,0.0
8,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1221,25.99003818878457,-0.006919447472916009,2.1311593905473365,5.001827388543349,4.994907930569771,10.609260597595801,1.001856803894043,0.9992083054322463,180000,450,8,147.38368105888367,0.0
9,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1215,41.51469630551471,-0.007792096054300857,2.0887537598609924,4.203868344502571,4.196076251910283,11.952346863807776,1.3835780620574951,0.9991798824224717,200000,514,9,164.54829621315002,0.0
10,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1206,58.77590007283045,-0.006449302073974067,1.9924102631899028,8.834388834390884,8.827939543357262,19.4512170904722,2.3363969326019287,1.000158373056314,220000,596,10,182.36332869529724,0.0
11,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1198,70.43943628427559,-0.004793892370966764,1.921119230068647,13.081097610791524,13.076303721085573,25.882146916022666,2.8149936199188232,0.9999529932553951,240000,681,11,200.27167296409607,0.0
12,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1190,93.84858815948229,-0.006667342768289531,1.845412727808341,17.306003297903597,17.29933596757742,36.15548426004557,3.5236730575561523,1.000249256996008,260000,757,12,218.31516027450562,0.0
13,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1183,103.82253890420067,-0.00521255606212295,1.7473864923685025,28.95384010657286,28.948627610084337,58.50780681402255,4.344142913818359,0.9999506203792035,280000,849,13,236.6037826538086,0.0
14,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1175,121.32192317655173,-0.0033132443813463815,1.7123122988603054,39.622554321778125,39.619241164280815,71.60993295816274,4.168330192565918,0.9995951634951127,300000,942,14,255.3179669380188,0.0
15,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1165,143.98193784500418,-0.0028063175650552296,1.6425485033255356,51.921862707382594,51.91905636909681,101.7921970746456,4.8058366775512695,1.0005273150327878,320000,1030,15,274.4654583930969,0.0
16,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1156,152.61908743761649,-0.0035299177568119304,1.561013216391588,64.55930533531385,64.55577545899611,118.09929817517599,4.666318416595459,0.9998485918228442,340000,1119,16,293.8656840324402,0.0
17,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1148,163.3811339255837,-0.0023903822359175255,1.4708171129226684,84.09948112781231,84.09709093631842,165.75685154596965,4.659521579742432,1.0001665606712684,360000,1214,17,313.32715797424316,0.0
18,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1142,175.9448054879396,-0.0019006398446762408,1.4251801885091342,97.26095704787816,97.25905630160601,219.10307938991448,4.214697360992432,0.999970675431765,380000,1308,18,332.7438507080078,0.0
19,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1137,174.3714533666356,0.0004859310353938968,1.344301047233435,106.86816871349629,106.86865489177215,300.4052139428946,4.064338207244873,0.9999009366983023,400000,1403,19,351.57712411880493,0.0
20,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-1Env-v0/ppo,1129,195.5661162355277,-0.0008508504457915058,1.2996983025318538,115.4784245515481,115.47757343879113,337.57848640833146,4.127075672149658,0.9996168686029239,420000,1497,20,371.88651633262634,0.0
