,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,reward
53,MetaDrive-Tut-Hard-v0,26,201.5194963859169,54469,478,2069.9736454486847,66.52101135253906,-2533.478271484375,501.6939697265625,0.29,70.14195251464844,0.33881866931915283
54,MetaDrive-Tut-Hard-v0,25,203.48431287959977,55075,480,2197.4945220947266,53.41441345214844,-2454.631591796875,808.0479736328125,0.3,58.65871810913086,-0.5169939398765564
55,MetaDrive-Tut-Hard-v0,25,210.1668027182936,56775,483,2207.3577468395233,59.19810104370117,-2552.2822265625,383.5806884765625,0.31,62.608436584472656,-0.1152043342590332
56,MetaDrive-Tut-Hard-v0,24,211.64126210447557,57520,484,2337.237725496292,64.28817749023438,-2576.76171875,739.2650146484375,0.32,67.15489196777344,0.418881893157959
57,MetaDrive-Tut-Hard-v0,24,213.43414734521883,58029,485,2339.88996052742,68.21257019042969,-2611.984375,797.8580322265625,0.33,71.6956787109375,0.5807965993881226
58,MetaDrive-Tut-Hard-v0,25,216.21484427092503,59205,487,2346.937152862549,61.30559158325195,-2570.3662109375,1237.441650390625,0.34,71.82170104980469,-0.23554262518882751
59,MetaDrive-Tut-Hard-v0,24,218.37396184577793,60133,489,2474.89608836174,68.81849670410156,-2681.40185546875,634.8482666015625,0.35,72.64407348632812,0.6340312957763672
60,MetaDrive-Tut-Hard-v0,24,222.87082478673653,61641,491,2482.114865064621,65.28397369384766,-2736.351806640625,919.603515625,0.37,69.99592590332031,0.06781449168920517
61,MetaDrive-Tut-Hard-v0,25,224.49875068434383,62335,492,2485.130318880081,67.21988677978516,-2785.0791015625,554.2137451171875,0.38,72.48680114746094,0.17414771020412445
62,MetaDrive-Tut-Hard-v0,24,227.65278200313563,63361,494,2615.259518146515,62.82393264770508,-2701.20458984375,601.67919921875,0.39,67.34503173828125,0.11516958475112915
63,MetaDrive-Tut-Hard-v0,24,231.4873080822422,64304,496,2620.659921646118,69.99787902832031,-2741.809814453125,400.1983642578125,0.4,71.86546325683594,0.4088294208049774
64,MetaDrive-Tut-Hard-v0,23,238.70828931603563,65699,498,2754.9268300533295,75.77084350585938,-2940.456787109375,562.5383911132812,0.42,78.5986099243164,0.4879046082496643
65,MetaDrive-Tut-Hard-v0,23,240.21737095587048,66099,499,2757.2295463085175,78.68572998046875,-2893.657958984375,612.6844482421875,0.42,80.80398559570312,0.6775060892105103
66,MetaDrive-Tut-Hard-v0,24,246.15042883201212,67196,502,2763.4474585056305,79.043701171875,-2908.75146484375,563.471435546875,0.44,81.33688354492188,0.6775060892105103
67,MetaDrive-Tut-Hard-v0,23,250.6901245191715,68112,504,2894.4546649456024,75.70308685302734,-2917.103271484375,639.696044921875,0.46,78.06586456298828,0.6809266805648804
68,MetaDrive-Tut-Hard-v0,23,255.09285347094996,69422,507,2902.5629613399506,78.04400634765625,-2900.77783203125,363.3419189453125,0.47,81.66923522949219,0.6877846717834473
69,MetaDrive-Tut-Hard-v0,23,259.7207278106091,70315,509,3033.1105983257294,73.78572082519531,-2837.205078125,545.9677124023438,0.49,76.33402252197266,0.6832139492034912
70,MetaDrive-Tut-Hard-v0,23,261.11963744506147,71199,511,3038.457073688507,73.60800170898438,-2864.909423828125,442.340576171875,0.48,77.03857421875,0.7986801862716675
71,MetaDrive-Tut-Hard-v0,23,257.7203584618319,72336,515,3045.0650403499603,74.24774169921875,-2840.88720703125,378.1082458496094,0.46,76.81482696533203,0.7986801862716675
72,MetaDrive-Tut-Hard-v0,23,260.07688054284273,73400,517,3177.2023289203644,78.67497253417969,-2954.9609375,473.5138244628906,0.47,81.73161315917969,0.6281687617301941
73,MetaDrive-Tut-Hard-v0,23,257.821996358017,74400,518,3181.7926862239838,75.65185546875,-2967.16162109375,527.8477783203125,0.47,81.299560546875,0.2482936680316925
74,MetaDrive-Tut-Hard-v0,22,262.0738730582665,75525,520,3313.759211540222,80.22608947753906,-2893.837158203125,477.6817932128906,0.49,81.82229614257812,0.746992826461792
75,MetaDrive-Tut-Hard-v0,22,260.3462357491937,76245,522,3317.9978723526,79.669189453125,-2800.4521484375,439.9317626953125,0.48,82.23970031738281,0.7852290272712708
76,MetaDrive-Tut-Hard-v0,23,262.55076501693014,77475,526,3325.980831384659,81.89337921142578,-3022.73193359375,535.5604248046875,0.49,85.60111999511719,0.7121478915214539
77,MetaDrive-Tut-Hard-v0,22,258.8101573763139,78116,529,3456.0916333198547,88.52885437011719,-3083.58984375,360.61572265625,0.47,90.53062438964844,0.8798518180847168
78,MetaDrive-Tut-Hard-v0,22,257.37760502227394,79441,534,3463.9481287002563,80.54389190673828,-2904.5244140625,346.986328125,0.47,81.55782318115234,0.8163039684295654
79,MetaDrive-Tut-Hard-v0,22,261.9954430859758,80223,536,3596.093333721161,80.08853149414062,-2919.4951171875,515.6510620117188,0.49,80.64414978027344,0.7943405508995056
80,MetaDrive-Tut-Hard-v0,22,263.1851627170003,81072,538,3601.5094611644745,79.38032531738281,-2861.8173828125,444.33331298828125,0.49,81.17133331298828,0.700810432434082
81,MetaDrive-Tut-Hard-v0,22,261.44829004298816,82146,541,3607.5560171604156,83.17303466796875,-2974.78955078125,222.48045349121094,0.49,83.43697357177734,0.7019100189208984
82,MetaDrive-Tut-Hard-v0,22,260.54059117117436,83364,544,3741.248577594757,88.06376647949219,-3148.140625,377.320556640625,0.48,86.62948608398438,0.7627065777778625
83,MetaDrive-Tut-Hard-v0,22,263.21598807612503,84548,546,3748.82631111145,86.37673950195312,-3113.22119140625,276.9627380371094,0.5,86.64179992675781,0.8119939565658569
84,MetaDrive-Tut-Hard-v0,22,261.8597880320495,85548,547,3878.357563018799,83.98666381835938,-3019.77392578125,506.0588073730469,0.5,85.17744445800781,0.7863895893096924
85,MetaDrive-Tut-Hard-v0,22,263.1959924635582,86043,548,3881.0914306640625,82.11911010742188,-3026.08203125,399.91748046875,0.51,84.63922119140625,0.6795125007629395
86,MetaDrive-Tut-Hard-v0,21,260.85664371642724,87608,551,4013.342933177948,87.76387786865234,-3097.000244140625,463.2655029296875,0.51,89.19227600097656,0.5838452577590942
87,MetaDrive-Tut-Hard-v0,21,261.74381566084395,88242,553,4017.872305393219,81.91972351074219,-3099.3212890625,414.04302978515625,0.5,83.27587890625,0.5654909014701843
88,MetaDrive-Tut-Hard-v0,22,263.28313640088294,89621,555,4024.454227209091,87.51115417480469,-3113.46630859375,367.69647216796875,0.51,90.21328735351562,0.5838452577590942
89,MetaDrive-Tut-Hard-v0,21,265.84788544281884,90238,557,4154.375939130783,86.66262817382812,-3072.138916015625,258.52642822265625,0.52,87.72899627685547,0.678088903427124
90,MetaDrive-Tut-Hard-v0,21,262.1980929819257,91060,563,4159.060785293579,83.60810852050781,-3109.5517578125,404.86248779296875,0.52,86.63609313964844,1.3636115789413452
91,MetaDrive-Tut-Hard-v0,22,260.7002895583462,92405,569,4166.636512994766,88.49160766601562,-3134.00732421875,266.0096435546875,0.53,89.00912475585938,0.5278850197792053
92,MetaDrive-Tut-Hard-v0,21,263.3807684543835,93431,572,4300.2820065021515,83.61875915527344,-3044.2060546875,216.9497833251953,0.53,85.23768615722656,1.0069471597671509
93,MetaDrive-Tut-Hard-v0,21,265.7554365372615,94529,574,4307.707963943481,87.03717803955078,-3012.160888671875,131.70721435546875,0.54,85.71800231933594,0.7907843589782715
94,MetaDrive-Tut-Hard-v0,21,268.85965926362474,95162,575,4436.440851211548,81.89539337158203,-3095.38720703125,594.5081787109375,0.55,84.9131088256836,0.5738563537597656
95,MetaDrive-Tut-Hard-v0,21,266.9462695232464,96162,576,4440.888596534729,89.36824035644531,-3078.615478515625,222.2939453125,0.55,89.27059936523438,0.6864421367645264
96,MetaDrive-Tut-Hard-v0,21,262.89491346362314,97162,577,4445.225914955139,83.0492172241211,-3067.02197265625,507.6248779296875,0.54,87.22901153564453,0.6245846748352051
97,MetaDrive-Tut-Hard-v0,21,259.84627669586416,98162,578,4575.32771396637,80.85429382324219,-3090.0185546875,223.3704071044922,0.53,82.42801666259766,1.016904592514038
98,MetaDrive-Tut-Hard-v0,21,260.4879609467525,99363,580,4580.949904203415,81.15663146972656,-3015.00439453125,323.58087158203125,0.52,82.43482971191406,0.5071355104446411
