,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1499,7.920538311404133,-0.00655774202866432,2.7834971537956825,0.1024366228781545,0.09587888064949462,1.063071366189382,0.17969758808612823,1.000249910583863,20000,17,0,13.336727380752563,0.0
1,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1561,9.862355139679028,-0.00767653608479752,2.7197059120887364,0.14324847530955687,0.13557194047458232,1.1452706253108307,0.21279989182949066,1.0004730654832645,40000,46,1,25.616540670394897,0.0
2,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1504,11.880225675372856,-0.008416086367259806,2.6405188948680194,0.21508626058602182,0.20667017450054678,1.4337988569759406,0.2782476544380188,0.9998474524571346,60000,73,2,39.87122845649719,0.0
3,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1519,14.392536370788912,-0.010028988555169259,2.566938220231961,0.36702638304768465,0.3569973952148874,1.7834348985017874,0.3509043753147125,0.9979259045460285,80000,103,3,52.66278600692749,0.0
4,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1513,19.58750172571762,-0.00981125981391718,2.4110449821521076,0.7359161504568198,0.7261048884154895,2.444436186361007,0.6023500561714172,1.000139275040382,100000,138,4,66.05560302734375,0.0
5,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1429,19.93266022126249,-0.0051876915881458,2.325760874687097,1.9758870744552368,1.9706993809877298,3.8272153996504272,0.7628704905509949,1.000263088941574,120000,213,5,83.93826103210449,0.0
6,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1356,20.85501194759412,-0.0066261602505946005,2.2272099394064684,3.38632250504616,3.3796963514425817,6.046656642204676,0.9520708918571472,1.000146396496357,140000,310,6,103.23892998695374,0.0
7,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1328,29.782038057041326,-0.007322499049731936,2.1463943123817444,4.2319912458077455,4.224668745505504,9.075590896300781,1.3970730304718018,1.0011498034000397,160000,394,7,120.43032693862915,0.0
8,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1298,39.908146387242965,-0.007141840097924264,2.000800854426164,6.693228165308635,6.686086330964015,17.73870621797366,1.9716403484344482,0.9993840861778993,180000,488,8,138.59305548667908,0.0
9,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1305,57.65955181098057,-0.008212532163955844,1.976621207059958,6.334800873047266,6.326588335709694,24.46249612967173,2.0781846046447754,0.9986051826140819,200000,549,9,153.17236304283142,0.0
10,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1309,92.44837933059972,-0.007090659920150079,1.8814044865278097,10.721263864101507,10.714173203248244,38.8412606489964,3.208218574523926,1.0007575219258285,220000,616,10,167.96622967720032,0.02
11,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-50Env-v0/ppo,1302,112.11573653910148,-0.005909378639756678,1.8049471878088437,16.77565995118557,16.769750478940132,65.68479528182593,4.082549571990967,0.9999126823284687,240000,682,11,184.25729846954346,0.03
