,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,reward
41,MetaDrive-Tut-Hard-v0,28,174.87706805654597,42211,450,1471.661648273468,43.35686492919922,-1797.49365234375,379.7523193359375,0.17,46.82122802734375,0.24654829502105713
42,MetaDrive-Tut-Hard-v0,26,177.44283980280875,43134,455,1606.851474761963,44.448204040527344,-1896.597412109375,300.9447021484375,0.17,46.045928955078125,0.0724605992436409
43,MetaDrive-Tut-Hard-v0,27,185.0710924584965,44374,458,1615.1654632091522,45.55155563354492,-1987.009521484375,369.5321960449219,0.19,48.50385284423828,-0.1624022275209427
44,MetaDrive-Tut-Hard-v0,25,189.67918029533436,45140,461,1749.3060309886932,48.844482421875,-2019.849609375,595.85498046875,0.2,50.9619140625,-0.027855701744556427
45,MetaDrive-Tut-Hard-v0,26,194.07643716170514,46191,465,1756.821606874466,48.232418060302734,-2025.6279296875,541.4592895507812,0.21,50.623497009277344,-0.027855701744556427
46,MetaDrive-Tut-Hard-v0,26,198.05409382491678,47094,468,1762.7942652702332,43.030792236328125,-2019.29931640625,400.942626953125,0.23,43.420433044433594,0.007464371621608734
47,MetaDrive-Tut-Hard-v0,25,204.31463638686145,48270,472,1899.8252792358398,46.533531188964844,-2087.386962890625,597.4859619140625,0.25,51.085514068603516,0.05101841688156128
48,MetaDrive-Tut-Hard-v0,25,210.9937221324436,49310,474,1906.7389528751373,48.97857666015625,-2113.62548828125,610.650390625,0.27,53.675636291503906,0.05101841688156128
49,MetaDrive-Tut-Hard-v0,24,214.97444762689554,50550,478,2038.3092353343964,53.480064392089844,-2219.1767578125,434.10687255859375,0.29,56.58539962768555,0.24348649382591248
50,MetaDrive-Tut-Hard-v0,25,217.64990336132095,51037,479,2041.0652148723602,53.68886184692383,-2222.398681640625,470.4832763671875,0.3,57.22615051269531,-0.04276192560791969
51,MetaDrive-Tut-Hard-v0,25,216.47604246503266,52121,482,2047.2474286556244,54.69292068481445,-2239.799560546875,447.67718505859375,0.3,57.879268646240234,-0.04276192560791969
52,MetaDrive-Tut-Hard-v0,24,213.09302929578368,53038,486,2187.5567462444305,52.983192443847656,-2220.314208984375,559.0712890625,0.3,56.38228988647461,-0.16791722178459167
53,MetaDrive-Tut-Hard-v0,24,214.90570352656468,54480,489,2197.092828273773,53.11852264404297,-2327.246337890625,361.12347412109375,0.29,56.908870697021484,-0.02391067147254944
54,MetaDrive-Tut-Hard-v0,23,213.48957951202217,55100,492,2338.714868068695,61.22462844848633,-2313.96337890625,410.9053039550781,0.29,61.492774963378906,0.07376024127006531
55,MetaDrive-Tut-Hard-v0,23,210.35064026489076,56208,497,2345.3891887664795,58.59663391113281,-2339.45263671875,376.3583984375,0.29,63.470184326171875,0.14626671373844147
56,MetaDrive-Tut-Hard-v0,24,210.6656799952202,57274,501,2352.1018538475037,57.59339904785156,-2379.123779296875,656.7344970703125,0.3,62.20826721191406,0.180154487490654
57,MetaDrive-Tut-Hard-v0,23,213.65764576398328,58041,504,2497.3398406505585,61.27602005004883,-2406.8330078125,361.4201965332031,0.3,63.65919494628906,0.29335635900497437
58,MetaDrive-Tut-Hard-v0,23,214.23470061561048,59262,508,2505.1967470645905,61.64591979980469,-2463.02734375,636.1736450195312,0.3,64.67589569091797,0.29352596402168274
59,MetaDrive-Tut-Hard-v0,22,218.0481440243274,60124,511,2654.8954696655273,63.419677734375,-2519.818115234375,522.1053466796875,0.31,60.856319427490234,0.1969490945339203
60,MetaDrive-Tut-Hard-v0,22,218.75451705859416,61100,514,2661.495749473572,62.236366271972656,-2514.32470703125,543.9154052734375,0.31,64.75194549560547,0.01742430031299591
61,MetaDrive-Tut-Hard-v0,23,220.9806199623705,62220,517,2669.42853975296,64.36676025390625,-2552.96435546875,416.2327880859375,0.32,67.57749938964844,0.12267746031284332
62,MetaDrive-Tut-Hard-v0,22,225.81857730672385,63265,520,2821.771752357483,70.48794555664062,-2658.04345703125,323.65423583984375,0.34,71.96446228027344,0.2426290065050125
63,MetaDrive-Tut-Hard-v0,22,228.6997511448698,64147,522,2827.131380558014,72.21072387695312,-2642.18798828125,521.03564453125,0.35,76.1063232421875,0.5543584823608398
64,MetaDrive-Tut-Hard-v0,21,232.56539033136065,65058,525,2985.351296186447,67.72834777832031,-2654.18798828125,608.8580932617188,0.36,71.24459838867188,0.006446167826652527
65,MetaDrive-Tut-Hard-v0,22,238.48967086684505,66093,528,2992.388580799103,67.96461486816406,-2652.76220703125,570.7100830078125,0.37,71.13774108886719,0.3091109097003937
66,MetaDrive-Tut-Hard-v0,22,247.00701104218695,67358,531,3000.8296060562134,69.03228759765625,-2606.31298828125,267.45928955078125,0.39,69.1878662109375,0.4440956115722656
67,MetaDrive-Tut-Hard-v0,21,245.93824453839662,68229,534,3160.990923166275,73.86485290527344,-2749.35205078125,624.8425903320312,0.4,75.24040985107422,0.6228139400482178
68,MetaDrive-Tut-Hard-v0,21,245.71502846773953,69116,535,3166.550425052643,70.6441879272461,-2771.109619140625,509.8951110839844,0.4,74.49493408203125,0.36436158418655396
69,MetaDrive-Tut-Hard-v0,21,249.0649046190481,70163,537,3331.6431555747986,71.5655288696289,-2810.96044921875,716.37548828125,0.41,77.48868560791016,0.239516943693161
70,MetaDrive-Tut-Hard-v0,21,251.57469985563145,71031,539,3337.6361751556396,78.50296020507812,-2851.77197265625,373.1567687988281,0.41,78.11214447021484,0.43060171604156494
71,MetaDrive-Tut-Hard-v0,21,253.41848021381261,72369,543,3345.31444644928,74.5008544921875,-2871.00146484375,347.8050537109375,0.43,77.18885803222656,0.239516943693161
72,MetaDrive-Tut-Hard-v0,20,254.9922709103412,73333,545,3512.6472430229187,80.04133605957031,-2879.41650390625,458.67681884765625,0.43,81.9944839477539,0.6013826727867126
73,MetaDrive-Tut-Hard-v0,21,257.2768575322276,74085,547,3516.871300458908,81.18954467773438,-2899.7236328125,176.26083374023438,0.45,79.4515380859375,0.306251585483551
74,MetaDrive-Tut-Hard-v0,20,256.4458811409427,75092,550,3690.752350330353,75.19022369384766,-2972.363525390625,667.8184814453125,0.45,77.96803283691406,0.5601493120193481
75,MetaDrive-Tut-Hard-v0,20,259.9970476331066,76337,555,3698.6188399791718,84.31783294677734,-2950.99609375,582.658203125,0.47,84.93101501464844,0.6479238271713257
76,MetaDrive-Tut-Hard-v0,20,254.16689130105317,77091,559,3703.282510995865,81.22187805175781,-2954.503173828125,445.3559265136719,0.46,82.65399169921875,0.6463851928710938
77,MetaDrive-Tut-Hard-v0,20,256.14512073892695,78129,562,3885.6673305034637,79.38523864746094,-2955.86083984375,528.6624755859375,0.46,78.91850280761719,0.1555369794368744
78,MetaDrive-Tut-Hard-v0,20,257.4367208404805,79001,564,3891.529228210449,81.53443908691406,-3045.616455078125,725.1140747070312,0.47,83.06900024414062,0.42534151673316956
79,MetaDrive-Tut-Hard-v0,19,257.6622805469865,80009,567,4074.8742134571075,74.13082122802734,-3040.4775390625,1019.5501708984375,0.47,77.46969604492188,0.49131324887275696
80,MetaDrive-Tut-Hard-v0,19,255.55057773234782,81130,572,4082.745989084244,76.74756622314453,-3077.659423828125,648.8155517578125,0.44,78.96671295166016,0.49131324887275696
81,MetaDrive-Tut-Hard-v0,20,251.15055848710742,82156,577,4088.981885910034,77.88448333740234,-3039.761474609375,484.1286315917969,0.42,80.41541290283203,0.4527549147605896
82,MetaDrive-Tut-Hard-v0,19,246.9729979925334,83115,580,4276.905824661255,87.82080841064453,-3231.2978515625,651.3843994140625,0.41,89.94252014160156,0.4997975826263428
83,MetaDrive-Tut-Hard-v0,19,246.63312884526468,84067,582,4282.652234315872,88.96704864501953,-3255.82080078125,672.490478515625,0.4,93.61013793945312,0.47463274002075195
84,MetaDrive-Tut-Hard-v0,19,251.5412015254338,85215,585,4473.9299058914185,85.5787124633789,-3218.25634765625,1144.839599609375,0.42,87.79417419433594,0.4851168096065521
85,MetaDrive-Tut-Hard-v0,19,252.51521045126844,86091,587,4479.822254896164,80.23580932617188,-3214.2431640625,765.5438232421875,0.43,83.57041931152344,0.23494689166545868
86,MetaDrive-Tut-Hard-v0,19,253.65704617627227,87223,591,4487.042069911957,82.25381469726562,-3231.72607421875,1088.247314453125,0.43,88.25540161132812,0.38390621542930603
87,MetaDrive-Tut-Hard-v0,18,260.4833645077396,88236,594,4681.902806997299,84.86022186279297,-3299.0712890625,890.1152954101562,0.45,88.91093444824219,0.5108030438423157
88,MetaDrive-Tut-Hard-v0,19,266.8001891525139,89302,596,4689.62450504303,84.5984878540039,-3322.3759765625,804.8074951171875,0.47,87.92459106445312,0.3210558295249939
89,MetaDrive-Tut-Hard-v0,18,267.0619323974244,90250,598,4888.411054134369,88.25640869140625,-3318.3544921875,755.9703369140625,0.47,87.88920593261719,0.8138037919998169
90,MetaDrive-Tut-Hard-v0,18,271.015754253051,91161,601,4894.263553380966,92.06578063964844,-3383.087890625,778.00439453125,0.48,92.75397491455078,0.8669478893280029
91,MetaDrive-Tut-Hard-v0,18,276.14655830816383,92166,603,4901.614147424698,96.74131774902344,-3470.341552734375,322.8641357421875,0.5,96.21198272705078,0.6171152591705322
92,MetaDrive-Tut-Hard-v0,18,277.0826549113476,93088,605,5104.504212141037,85.99771118164062,-3383.0693359375,636.149169921875,0.51,88.43106079101562,0.394509494304657
93,MetaDrive-Tut-Hard-v0,18,281.30952281914006,94209,608,5112.638356685638,91.59431457519531,-3499.05615234375,848.7316284179688,0.53,98.52192687988281,1.0183827877044678
94,MetaDrive-Tut-Hard-v0,17,284.91997746233704,95063,610,5316.051684856415,86.67652893066406,-3441.9921875,678.2578735351562,0.54,90.98153686523438,0.3232514262199402
95,MetaDrive-Tut-Hard-v0,18,287.91146730127593,96285,613,5324.432792186737,80.40374755859375,-3444.06787109375,638.3158569335938,0.55,85.5455093383789,0.12979470193386078
96,MetaDrive-Tut-Hard-v0,18,289.4521503944118,97058,615,5330.042883634567,91.25054931640625,-3486.525634765625,517.4398193359375,0.54,91.04325103759766,0.6653779745101929
97,MetaDrive-Tut-Hard-v0,17,286.30252671692864,98381,619,5540.80223941803,93.33854675292969,-3531.55078125,922.95947265625,0.52,96.39177703857422,0.811208963394165
98,MetaDrive-Tut-Hard-v0,17,282.02276570077674,99145,622,5545.261226892471,98.24903106689453,-3570.35400390625,558.544921875,0.51,98.73773193359375,0.574188232421875
