,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
30,MetaDrive-Tut-1Env-v0,288,-0.4836406109283681,31163,134,107.97532057762146,0.4461100995540619,-0.48110145330429077,0.017787521705031395,0.0,0.42938727140426636,0.41926541924476624,0.003281933255493641
31,MetaDrive-Tut-1Env-v0,284,0.5078386113128142,32040,141,112.80308365821838,0.5272022485733032,,0.013301480561494827,0.0,0.5453667640686035,0.5144557952880859,-0.0013960693031549454
32,MetaDrive-Tut-1Env-v0,276,0.9432916460744856,33482,144,120.92047119140625,0.8000025749206543,,0.02077478915452957,0.0,0.8037436008453369,0.8100297451019287,0.01901054196059704
33,MetaDrive-Tut-1Env-v0,272,1.256369845533762,34483,145,126.55504179000854,0.802796483039856,-0.8272892236709595,0.013732552528381348,0.0,0.7590725421905518,0.7621086835861206,-0.005475377198308706
34,MetaDrive-Tut-1Env-v0,268,1.719396223413705,35484,146,132.24624800682068,0.8429746627807617,,0.03318769484758377,0.0,0.8980811238288879,0.9105768203735352,-0.012860601767897606
35,MetaDrive-Tut-1Env-v0,264,2.354340101342757,36272,148,136.91154766082764,1.1371183395385742,,0.011828978545963764,0.0,1.191388487815857,1.1882095336914062,0.020655980333685875
36,MetaDrive-Tut-1Env-v0,261,2.637539819428347,37327,150,142.8759262561798,0.9850059151649475,-1.0636250972747803,0.022954819723963737,0.0,0.9802918434143066,0.9769673943519592,0.022235766053199768
37,MetaDrive-Tut-1Env-v0,258,2.7530911977162207,38328,151,148.46691989898682,1.2486319541931152,,0.290168821811676,0.0,1.2668650150299072,1.257265567779541,0.0031360462307929993
38,MetaDrive-Tut-1Env-v0,255,2.8674299478612846,39329,152,154.11222529411316,1.3427112102508545,-1.370739221572876,0.012905504554510117,0.0,1.3378945589065552,1.332047462463379,0.02244086191058159
39,MetaDrive-Tut-1Env-v0,253,2.965199950958862,40061,153,158.26793026924133,1.4109604358673096,-1.5044962167739868,0.015423820354044437,0.0,1.4108035564422607,1.411929965019226,0.024718554690480232
40,MetaDrive-Tut-1Env-v0,250,3.096312889382268,41062,154,163.98143339157104,1.3649874925613403,,0.8399551510810852,0.0,1.4275178909301758,1.4230965375900269,-0.017428716644644737
41,MetaDrive-Tut-1Env-v0,247,3.2928940124061814,42592,156,172.32460522651672,1.494142770767212,,0.5871011018753052,0.0,1.5077104568481445,1.5156023502349854,-0.00894006434828043
42,MetaDrive-Tut-1Env-v0,245,3.4082208020352325,43593,157,177.84634017944336,1.5682287216186523,-1.6200430393218994,0.09458325803279877,0.0,1.5847269296646118,1.5788283348083496,0.02436712570488453
43,MetaDrive-Tut-1Env-v0,242,3.5376370119332154,44594,158,183.69385600090027,1.7626352310180664,,0.03819923847913742,0.0,1.683559775352478,1.6958107948303223,0.028203370049595833
44,MetaDrive-Tut-1Env-v0,240,3.670015267651505,45595,159,189.32707405090332,1.5975594520568848,-1.7584114074707031,0.4418752193450928,0.0,1.661726474761963,1.6634807586669922,-0.005882747936993837
45,MetaDrive-Tut-1Env-v0,239,3.807343491807594,46596,160,194.94956636428833,1.7996107339859009,,0.026299385353922844,0.0,1.756256341934204,1.7807388305664062,0.003814714029431343
46,MetaDrive-Tut-1Env-v0,237,4.125685188514227,47597,161,200.59741353988647,1.8075801134109497,-1.916290044784546,0.29241418838500977,0.0,1.8923273086547852,1.8963067531585693,-0.0019935574382543564
47,MetaDrive-Tut-1Env-v0,235,4.701518820936378,48598,162,206.40488481521606,1.9163012504577637,,0.7573274374008179,0.0,1.9808719158172607,1.9818310737609863,-0.03935164585709572
48,MetaDrive-Tut-1Env-v0,233,5.393927933876803,49874,164,213.6702754497528,1.9427142143249512,,0.024989716708660126,0.0,1.8853659629821777,1.897702693939209,0.006551237776875496
49,MetaDrive-Tut-1Env-v0,233,5.740622849145957,50045,166,214.63727974891663,1.8987058401107788,-1.99506413936615,0.017561808228492737,0.0,1.87043297290802,1.8936458826065063,0.021628011018037796
50,MetaDrive-Tut-1Env-v0,231,7.206678933214014,51177,179,220.64376068115234,2.1617789268493652,-2.298550844192505,0.7829716205596924,0.0,2.2186033725738525,2.2021641731262207,0.004787155892699957
51,MetaDrive-Tut-1Env-v0,230,7.965994570937589,52110,186,225.78858351707458,2.008938789367676,,0.026501350104808807,0.0,1.9556899070739746,1.959625005722046,0.03359685093164444
52,MetaDrive-Tut-1Env-v0,229,9.586905392860045,53039,201,230.70583319664001,2.1425228118896484,-2.167961597442627,0.2769213914871216,0.0,2.104771375656128,2.112011432647705,0.019481830298900604
53,MetaDrive-Tut-1Env-v0,228,11.444230812581075,54006,215,236.0179591178894,2.123945713043213,,0.5735712647438049,0.0,2.162015676498413,2.150843381881714,0.0028553223237395287
54,MetaDrive-Tut-1Env-v0,227,13.420211747090873,55018,228,241.49253273010254,2.4446394443511963,,0.2463274896144867,0.0,2.430804967880249,2.4151322841644287,0.016123566776514053
55,MetaDrive-Tut-1Env-v0,226,13.896025791986476,56038,243,247.09301614761353,2.1755683422088623,,0.3820689618587494,0.0,2.202000617980957,2.2098987102508545,0.025333084166049957
56,MetaDrive-Tut-1Env-v0,225,14.671410566551742,57008,260,252.3065550327301,2.591783285140991,,0.1930602639913559,0.0,2.4469566345214844,2.422846555709839,0.029783472418785095
57,MetaDrive-Tut-1Env-v0,225,14.985970388389479,58030,276,257.8985617160797,2.9182188510894775,,0.06828050315380096,0.0,2.888296365737915,2.8840179443359375,0.04138254001736641
58,MetaDrive-Tut-1Env-v0,224,16.636329438116306,59010,294,263.34747982025146,2.7149171829223633,,2.263680934906006,0.0,2.783026695251465,2.754087448120117,-0.016837863251566887
59,MetaDrive-Tut-1Env-v0,222,18.17415194837844,60717,307,273.0701026916504,3.629103183746338,-3.9149155616760254,0.40625500679016113,0.0,3.5890369415283203,3.5768184661865234,0.04641946405172348
60,MetaDrive-Tut-1Env-v0,222,18.041707438886895,61012,312,274.6642415523529,3.763643741607666,,0.1426151841878891,0.0,3.784330368041992,3.7229573726654053,0.06559410691261292
61,MetaDrive-Tut-1Env-v0,220,18.663075938856487,62725,324,284.35512256622314,4.54079532623291,-4.6699066162109375,0.37266111373901367,0.0,4.388051986694336,4.430276870727539,0.06976532191038132
62,MetaDrive-Tut-1Env-v0,220,19.56607399680387,63049,327,286.1470866203308,4.766572952270508,-4.999556541442871,0.614509105682373,0.0,4.705801963806152,4.738836765289307,0.08915702253580093
63,MetaDrive-Tut-1Env-v0,218,20.29791880962871,64859,337,296.4204070568085,4.915778636932373,-5.230602741241455,0.9154646992683411,0.0,5.011293411254883,4.9708170890808105,0.04640781879425049
64,MetaDrive-Tut-1Env-v0,218,20.58891512683493,65013,339,297.2078604698181,4.762213706970215,-4.959258079528809,0.1698574274778366,0.0,4.739998817443848,4.745344638824463,0.09297763556241989
65,MetaDrive-Tut-1Env-v0,217,20.77019072631835,66170,342,303.90932631492615,5.580723762512207,,0.9407021999359131,0.0,5.571623802185059,5.506309986114502,0.06771034002304077
66,MetaDrive-Tut-1Env-v0,216,21.097782439988656,67171,343,309.66773533821106,5.489404678344727,-5.563360214233398,0.14273077249526978,0.0,5.388607025146484,5.414450645446777,0.08162080496549606
67,MetaDrive-Tut-1Env-v0,216,22.793248802668014,68050,344,314.82144951820374,5.602538108825684,,0.6982368230819702,0.0,5.546196937561035,5.567042350769043,0.03800011798739433
68,MetaDrive-Tut-1Env-v0,215,24.430243786064967,69193,346,321.32551646232605,5.8062591552734375,-5.995075225830078,0.12288941442966461,0.0,5.806582450866699,5.768484592437744,0.0762024074792862
69,MetaDrive-Tut-1Env-v0,214,26.754850985436146,70194,347,327.063019990921,6.167236328125,,1.0530917644500732,0.0,6.1319403648376465,6.146755218505859,0.04684313014149666
70,MetaDrive-Tut-1Env-v0,213,28.680474217189207,71195,348,332.84702467918396,6.28810977935791,-6.424654960632324,4.177919387817383,0.0,6.420158863067627,6.490670680999756,0.05019454285502434
71,MetaDrive-Tut-1Env-v0,213,30.262771319087154,72148,350,338.61049365997314,6.491294860839844,,0.12602336704730988,0.0,6.489786624908447,6.525793075561523,0.061748623847961426
72,MetaDrive-Tut-1Env-v0,212,34.11401494952042,73462,354,346.37526750564575,7.275936126708984,,0.13063764572143555,0.0,7.159363269805908,7.152687072753906,0.09607726335525513
73,MetaDrive-Tut-1Env-v0,211,35.02739183790035,74167,358,350.48527431488037,6.7470703125,-6.850522994995117,0.19356143474578857,0.0,6.653802871704102,6.657081604003906,0.05645949766039848
74,MetaDrive-Tut-1Env-v0,211,37.096739153708164,75042,364,355.4646866321564,7.383905410766602,,0.9239242076873779,0.0,7.359050273895264,7.286296367645264,0.05432930588722229
75,MetaDrive-Tut-1Env-v0,210,39.162729777212036,76092,370,361.4117696285248,7.62129020690918,,3.775419235229492,0.0,7.637242794036865,7.624016761779785,0.05313298851251602
76,MetaDrive-Tut-1Env-v0,209,41.0031183246128,77138,373,367.3824362754822,7.8606157302856445,,0.3057847023010254,0.0,7.7425994873046875,7.794337272644043,0.07592184096574783
77,MetaDrive-Tut-1Env-v0,209,43.378545318155474,78182,379,373.2245991230011,7.936173439025879,,0.11352010071277618,0.0,7.790640354156494,7.8129143714904785,0.10374325513839722
78,MetaDrive-Tut-1Env-v0,209,44.84700751978761,79176,385,378.82106018066406,8.293354034423828,,2.997652053833008,0.0,8.339820861816406,8.478106498718262,0.07402300834655762
79,MetaDrive-Tut-1Env-v0,208,47.70275997853051,80177,386,384.7751033306122,8.548246383666992,-8.712117195129395,0.29076528549194336,0.0,8.495561599731445,8.52635383605957,0.09941962361335754
80,MetaDrive-Tut-1Env-v0,207,50.76607932334286,81178,387,390.7597200870514,8.267300605773926,,2.712730884552002,0.0,8.252852439880371,8.252431869506836,0.07700732350349426
81,MetaDrive-Tut-1Env-v0,207,53.709054128661116,82179,388,396.68543338775635,9.036619186401367,-9.09587287902832,0.17994433641433716,0.0,8.926251411437988,8.952455520629883,0.0929856225848198
82,MetaDrive-Tut-1Env-v0,206,56.82227013300823,83180,389,402.61708998680115,8.778918266296387,,0.34808942675590515,0.0,8.788007736206055,8.725963592529297,0.0992087796330452
83,MetaDrive-Tut-1Env-v0,206,59.807412155489104,84181,390,408.49165391921997,9.281108856201172,-9.531342506408691,0.5881937742233276,0.0,9.234670639038086,9.271956443786621,0.11283981800079346
84,MetaDrive-Tut-1Env-v0,205,62.905605090851786,85182,391,414.4235908985138,9.764908790588379,,0.9164468050003052,0.0,9.622319221496582,9.601119041442871,0.10186754912137985
85,MetaDrive-Tut-1Env-v0,204,66.12995408854061,86356,393,421.48711466789246,9.44371223449707,,0.9735462069511414,0.0,9.40450668334961,9.404546737670898,0.09828363358974457
86,MetaDrive-Tut-1Env-v0,204,69.21735769265246,87357,394,427.506055355072,9.325834274291992,-9.578981399536133,0.8894654512405396,0.0,9.273816108703613,9.228744506835938,0.07064815610647202
87,MetaDrive-Tut-1Env-v0,203,72.95094740146469,88358,395,433.3792896270752,10.567056655883789,,5.303603649139404,0.0,10.713333129882812,10.673638343811035,0.12366116791963577
88,MetaDrive-Tut-1Env-v0,203,75.99747917334703,89359,396,439.36469292640686,10.073694229125977,-10.311552047729492,0.6368744373321533,0.0,10.187440872192383,10.183145523071289,0.10351207852363586
89,MetaDrive-Tut-1Env-v0,202,79.2110796560134,90360,397,445.3484547138214,10.753532409667969,,0.2838769257068634,0.0,10.827519416809082,10.847229957580566,0.1546364426612854
90,MetaDrive-Tut-1Env-v0,202,82.8086478915046,91361,398,451.19959115982056,10.26194953918457,-10.393360137939453,1.0529478788375854,0.0,10.241090774536133,10.280904769897461,0.10859627276659012
91,MetaDrive-Tut-1Env-v0,201,86.52001386529659,92362,399,457.29256987571716,10.939413070678711,,0.1551389992237091,0.0,10.959510803222656,11.005874633789062,0.14623945951461792
92,MetaDrive-Tut-1Env-v0,201,89.83527099793791,93363,400,463.155330657959,10.940261840820312,-11.062202453613281,0.5707569122314453,0.0,10.901677131652832,10.886958122253418,0.11869321763515472
93,MetaDrive-Tut-1Env-v0,201,93.23989768130745,94364,401,469.3031175136566,10.607648849487305,,7.224843502044678,0.0,10.716179847717285,10.770418167114258,0.08784893155097961
94,MetaDrive-Tut-1Env-v0,200,96.77274671951129,95365,402,475.32158517837524,11.431089401245117,-11.846572875976562,0.8671138882637024,0.0,11.490272521972656,11.476865768432617,0.12751588225364685
95,MetaDrive-Tut-1Env-v0,200,99.30398246188207,96366,403,481.2371757030487,10.809956550598145,,0.6597466468811035,0.0,10.529186248779297,10.631924629211426,0.1342364251613617
96,MetaDrive-Tut-1Env-v0,199,102.92245141437226,97367,404,487.12423300743103,11.782909393310547,-11.832557678222656,0.22625228762626648,0.0,11.662301063537598,11.64076042175293,0.11207495629787445
97,MetaDrive-Tut-1Env-v0,199,106.68379163812135,98368,405,493.2203130722046,10.987325668334961,,0.39707767963409424,0.0,11.034687995910645,11.044647216796875,0.12687796354293823
98,MetaDrive-Tut-1Env-v0,199,109.67582475186354,99369,406,499.0855996608734,11.818681716918945,-11.915508270263672,0.2658747434616089,0.0,11.800127029418945,11.788053512573242,0.14437168836593628
99,MetaDrive-Tut-1Env-v0,198,112.62958231108885,100370,407,505.1977903842926,11.520597457885742,,1.38459050655365,0.0,11.23471450805664,11.190155029296875,0.12711971998214722
100,MetaDrive-Tut-1Env-v0,198,116.25480276726599,101371,408,511.09417629241943,12.273027420043945,-12.44697093963623,0.18063615262508392,0.0,12.32677173614502,12.280022621154785,0.16413050889968872
101,MetaDrive-Tut-1Env-v0,198,120.40570194373032,102372,409,516.9206321239471,12.1596097946167,,5.457776069641113,0.0,12.302666664123535,12.29780101776123,0.10055994987487793
102,MetaDrive-Tut-1Env-v0,197,124.28928965813326,103373,410,522.7524659633636,12.079792022705078,-12.216355323791504,0.6210519075393677,0.0,11.879953384399414,11.94930648803711,0.1733178049325943
103,MetaDrive-Tut-1Env-v0,197,128.78953852563262,104374,411,528.4691083431244,11.605992317199707,,4.803187370300293,0.0,11.662740707397461,11.544118881225586,0.11624036729335785
104,MetaDrive-Tut-1Env-v0,197,133.54845510029764,105375,412,534.2693345546722,12.612176895141602,-12.809836387634277,0.6192916631698608,0.0,12.484922409057617,12.497248649597168,0.1685417741537094
105,MetaDrive-Tut-1Env-v0,196,137.8439099220009,106376,413,540.1524543762207,12.330358505249023,,6.04425048828125,0.0,12.390094757080078,12.361681938171387,0.16817060112953186
106,MetaDrive-Tut-1Env-v0,196,142.15493835176778,107377,414,546.0644595623016,12.1561279296875,-12.404282569885254,11.51315689086914,0.0,12.54283332824707,12.572187423706055,0.12101596593856812
107,MetaDrive-Tut-1Env-v0,196,147.33131353505064,108292,415,551.2493460178375,12.439353942871094,,0.2571914494037628,0.01,12.432245254516602,12.431344985961914,0.17076914012432098
108,MetaDrive-Tut-1Env-v0,196,152.39940046190122,109252,416,556.5271544456482,14.398870468139648,,0.9359580278396606,0.02,14.331686019897461,14.371078491210938,0.1613493263721466
109,MetaDrive-Tut-1Env-v0,196,157.01061300801518,110100,417,561.4316630363464,13.321748733520508,,0.7983458042144775,0.03,13.28746223449707,13.276102066040039,0.14894041419029236
110,MetaDrive-Tut-1Env-v0,195,162.07746950348957,111004,418,566.6262407302856,13.199249267578125,,0.9346152544021606,0.04,13.123153686523438,13.112651824951172,0.14960089325904846
111,MetaDrive-Tut-1Env-v0,195,168.7545431164852,112108,420,573.0138726234436,13.952825546264648,,0.3691381514072418,0.05,13.715095520019531,13.685340881347656,0.17286524176597595
112,MetaDrive-Tut-1Env-v0,195,178.47603843625157,113650,422,582.2286019325256,14.460489273071289,,10.978460311889648,0.07,14.446748733520508,14.537025451660156,0.17408886551856995
113,MetaDrive-Tut-1Env-v0,194,183.4772617504965,114405,423,586.8094234466553,15.024280548095703,-15.512537002563477,0.30379384756088257,0.08,15.193495750427246,15.13924789428711,0.20524196326732635
114,MetaDrive-Tut-1Env-v0,194,188.11761023409872,115117,424,591.2081391811371,15.28587532043457,-15.26522159576416,0.7516617178916931,0.09,14.990158081054688,14.873820304870605,0.19335436820983887
115,MetaDrive-Tut-1Env-v0,194,197.05411644154213,116370,426,599.027862071991,15.474908828735352,,7.126269340515137,0.1,15.590866088867188,15.52282428741455,0.1717076301574707
116,MetaDrive-Tut-1Env-v0,194,201.55829257041728,117080,427,603.3017015457153,15.810522079467773,,1.239706039428711,0.11,15.873274803161621,15.903791427612305,0.20714588463306427
117,MetaDrive-Tut-1Env-v0,193,211.73587449812462,118415,429,611.4060385227203,16.391353607177734,-16.458744049072266,0.5961390733718872,0.13,16.378570556640625,16.486867904663086,0.21613898873329163
118,MetaDrive-Tut-1Env-v0,193,216.17664137261536,119103,430,615.5203475952148,14.804099082946777,-14.993974685668945,3.3480477333068848,0.14,15.186141967773438,15.248445510864258,0.19067224860191345
119,MetaDrive-Tut-1Env-v0,193,223.44411589235196,120099,432,621.9801199436188,15.808032989501953,-16.00680160522461,0.9121634364128113,0.14,15.86050796508789,15.959238052368164,0.21907861530780792
120,MetaDrive-Tut-1Env-v0,192,230.7039818241567,121041,434,628.2919459342957,17.30307960510254,-17.8284912109375,2.8790359497070312,0.14,17.404346466064453,17.442869186401367,0.221492737531662
121,MetaDrive-Tut-1Env-v0,192,240.337675274868,122318,436,636.1460764408112,17.229475021362305,,1.0612366199493408,0.16,17.139904022216797,17.00039291381836,0.2009856104850769
122,MetaDrive-Tut-1Env-v0,191,248.9664362119412,123460,438,643.4259312152863,19.128337860107422,,0.5948622226715088,0.17,18.713947296142578,18.819602966308594,0.25400853157043457
123,MetaDrive-Tut-1Env-v0,191,253.64449145283643,124084,439,647.3086996078491,19.89269256591797,,0.8649447560310364,0.18,19.911056518554688,19.985992431640625,0.2514832317829132
124,MetaDrive-Tut-1Env-v0,191,262.26924177358393,125183,441,654.313725233078,18.96231460571289,-19.468338012695312,1.2929167747497559,0.19,19.183128356933594,19.198287963867188,0.20436403155326843
125,MetaDrive-Tut-1Env-v0,190,270.00378052990885,126262,443,661.2901198863983,19.21770477294922,,0.4675616919994354,0.2,19.13669204711914,19.182708740234375,0.2547602355480194
126,MetaDrive-Tut-1Env-v0,190,276.69399364857475,127344,445,668.2449495792389,20.232383728027344,,0.7322503328323364,0.21,20.519981384277344,20.39128875732422,0.26705503463745117
127,MetaDrive-Tut-1Env-v0,190,282.54522908116417,128633,447,676.1340408325195,21.17951011657715,-21.67510986328125,7.988885879516602,0.23,21.400854110717773,21.448087692260742,0.23520660400390625
128,MetaDrive-Tut-1Env-v0,190,285.50044290563494,129251,448,679.9776091575623,21.89401626586914,-22.525035858154297,0.7407610416412354,0.24,21.74709701538086,21.50057029724121,0.26694732904434204
129,MetaDrive-Tut-1Env-v0,189,293.2455393739258,130545,450,687.9976947307587,21.936527252197266,-22.347463607788086,0.9261739253997803,0.26,21.831893920898438,21.70388412475586,0.2349207103252411
130,MetaDrive-Tut-1Env-v0,189,297.83095741806676,131159,451,691.7949681282043,21.352527618408203,-21.82469940185547,5.70388126373291,0.27,21.508953094482422,21.377819061279297,0.23434866964817047
131,MetaDrive-Tut-1Env-v0,189,307.5994285825557,132402,453,699.5961856842041,21.801939010620117,,0.6193552017211914,0.29,21.80868148803711,21.803712844848633,0.2650381624698639
132,MetaDrive-Tut-1Env-v0,189,309.7961948069837,133005,454,703.3365633487701,23.250606536865234,-23.63758087158203,1.3598237037658691,0.3,23.27603530883789,23.14942741394043,0.2820603847503662
133,MetaDrive-Tut-1Env-v0,188,318.85099347587936,134218,456,711.1286268234253,23.789827346801758,,1.2515168190002441,0.32,23.948184967041016,23.907573699951172,0.2670453190803528
134,MetaDrive-Tut-1Env-v0,188,327.9138408852764,135421,458,718.4756727218628,25.867671966552734,-26.347671508789062,0.7530649900436401,0.34,25.778385162353516,25.882328033447266,0.30277618765830994
135,MetaDrive-Tut-1Env-v0,188,332.51071933107977,136040,459,722.2185337543488,23.933837890625,,3.937530517578125,0.35,23.91329002380371,23.884132385253906,0.26909929513931274
136,MetaDrive-Tut-1Env-v0,188,341.62648278047163,137252,461,729.7882561683655,25.87704086303711,,2.346065044403076,0.37,25.465373992919922,25.605167388916016,0.30755940079689026
137,MetaDrive-Tut-1Env-v0,187,351.12016117681674,138467,463,737.4400448799133,27.445701599121094,-28.218536376953125,7.38112735748291,0.39,27.577266693115234,27.735309600830078,0.30237457156181335
138,MetaDrive-Tut-1Env-v0,187,355.97250376154074,139076,464,741.2266919612885,25.622112274169922,,3.524632692337036,0.4,25.544452667236328,25.69594955444336,0.30344539880752563
139,MetaDrive-Tut-1Env-v0,187,365.163706890204,140297,466,748.707460641861,26.318519592285156,-26.687795639038086,0.6837540864944458,0.42,26.09088706970215,26.110183715820312,0.27471983432769775
140,MetaDrive-Tut-1Env-v0,187,374.39269001147585,141519,468,756.4036598205566,28.206315994262695,-28.647186279296875,0.5520505905151367,0.44,28.04159164428711,28.037925720214844,0.3365628123283386
141,MetaDrive-Tut-1Env-v0,186,378.91512369203747,142117,469,760.062422990799,27.30599594116211,-27.852981567382812,0.5758873820304871,0.45,27.54644012451172,27.518184661865234,0.2792825996875763
142,MetaDrive-Tut-1Env-v0,186,385.8146828570883,143239,471,767.2798047065735,28.246074676513672,-28.62957763671875,1.257834792137146,0.46,27.955480575561523,27.91176414489746,0.28901493549346924
143,MetaDrive-Tut-1Env-v0,186,392.19742823987553,144051,473,772.2762742042542,30.12894058227539,-30.682235717773438,1.4277236461639404,0.47,30.27444076538086,30.1584529876709,0.3679777979850769
144,MetaDrive-Tut-1Env-v0,186,401.6527863249174,145277,475,779.9699697494507,30.454376220703125,-31.0179443359375,1.2671990394592285,0.49,30.699703216552734,30.874778747558594,0.3529708981513977
145,MetaDrive-Tut-1Env-v0,186,407.4818320234518,146095,477,784.9831376075745,30.385272979736328,-30.809127807617188,3.291266918182373,0.5,30.148448944091797,30.07533073425293,0.35393857955932617
146,MetaDrive-Tut-1Env-v0,185,416.61889725344315,147258,479,791.9724011421204,29.235519409179688,,1.840273380279541,0.52,29.501174926757812,29.566816329956055,0.29353994131088257
147,MetaDrive-Tut-1Env-v0,185,424.42511799278213,148272,481,798.4788389205933,29.734758377075195,,2.1173901557922363,0.53,29.93502426147461,29.812183380126953,0.29403722286224365
148,MetaDrive-Tut-1Env-v0,185,433.6558718314156,149466,483,805.7970085144043,33.68669891357422,,1.7510206699371338,0.55,33.18751525878906,33.30675506591797,0.40443262457847595
