,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate,current_q1,current_q2,reward
0,MetaDrive-Tut-20Env-v0,914,11.36575172224136,2001,2,2.1884686946868896,,,,0.0,,,
1,MetaDrive-Tut-20Env-v0,812,11.391601403638603,3002,3,3.6960928440093994,,,,0.0,,,
2,MetaDrive-Tut-20Env-v0,815,8.815478061060602,4257,5,5.223114490509033,,,,0.0,,,
3,MetaDrive-Tut-20Env-v0,777,9.307930838006113,5258,6,6.766663312911987,,,,0.0,,,
4,MetaDrive-Tut-20Env-v0,780,9.741130869121728,6259,7,8.016199588775635,,,,0.0,,,
5,MetaDrive-Tut-20Env-v0,792,10.069026807613184,7260,8,9.162299871444702,,,,0.0,,,
6,MetaDrive-Tut-20Env-v0,796,10.056133837915445,8261,9,10.373180150985718,,,,0.0,,,
7,MetaDrive-Tut-20Env-v0,809,10.237068382478316,9262,10,11.44197416305542,,,,0.0,,,
8,MetaDrive-Tut-20Env-v0,793,10.572154889195927,10054,11,12.678324699401855,0.014887629076838493,,0.0014887327561154962,0.0,0.01584535464644432,0.020148171111941338,0.013326112180948257
9,MetaDrive-Tut-20Env-v0,577,0.32144255651349984,11007,58,19.060791730880737,0.05282130837440491,-0.05357703939080238,0.1990412473678589,0.0,0.05027548223733902,0.0539962574839592,-0.0014616930857300758
10,MetaDrive-Tut-20Env-v0,503,-0.3423534532582158,12017,74,23.85301113128662,0.040194910019636154,-0.059955619275569916,0.39510852098464966,0.0,0.04701239615678787,0.04811915382742882,-0.016511015594005585
11,MetaDrive-Tut-20Env-v0,443,-1.0832121329638054,13042,105,29.396142959594727,0.09754457324743271,,0.021446825936436653,0.0,0.07389377057552338,0.07731030136346817,0.0330740325152874
12,MetaDrive-Tut-20Env-v0,401,0.9923089447601358,14008,128,34.877294063568115,0.12623243033885956,,0.20541918277740479,0.0,0.10187240689992905,0.1079113781452179,0.03704394772648811
13,MetaDrive-Tut-20Env-v0,371,4.715941891574707,15008,158,40.43936634063721,0.29409098625183105,,0.7045258283615112,0.0,0.31210604310035706,0.3378887474536896,0.00991644524037838
14,MetaDrive-Tut-20Env-v0,348,10.903239155532496,16027,180,45.944910526275635,0.583926796913147,-0.6941187381744385,0.4275062084197998,0.0,0.5974776744842529,0.6178073287010193,0.08331247419118881
15,MetaDrive-Tut-20Env-v0,331,15.948152343813149,17049,205,51.44172406196594,1.0439366102218628,-1.2309889793395996,0.8084940314292908,0.0,1.0407311916351318,1.1048940420150757,0.0858713686466217
16,MetaDrive-Tut-20Env-v0,319,18.906268138287768,18028,225,56.44950842857361,1.6530637741088867,,0.6899937391281128,0.0,1.707179307937622,1.7030081748962402,0.11709925532341003
17,MetaDrive-Tut-20Env-v0,307,22.790641122090122,19056,244,61.95595383644104,2.263192653656006,,0.6387712955474854,0.0,2.2477364540100098,2.2558555603027344,0.1672767847776413
18,MetaDrive-Tut-20Env-v0,298,29.402828851547206,20061,259,67.15209722518921,3.1652655601501465,-3.2728772163391113,0.8439446687698364,0.0,3.05737566947937,3.0520071983337402,0.2343442589044571
19,MetaDrive-Tut-20Env-v0,291,33.991946694338736,21002,272,72.13787508010864,3.8068532943725586,,2.123882293701172,0.0,3.704869270324707,3.649905204772949,0.15885141491889954
20,MetaDrive-Tut-20Env-v0,285,38.29778102329629,22031,287,77.29862475395203,4.730929374694824,-4.88033390045166,1.7205923795700073,0.0,4.5835466384887695,4.591468811035156,0.2233692705631256
21,MetaDrive-Tut-20Env-v0,279,44.98707168953507,23051,301,82.49372816085815,6.052191734313965,-6.348632335662842,6.866804122924805,0.0,6.174489498138428,6.218958377838135,0.27169132232666016
22,MetaDrive-Tut-20Env-v0,275,50.88532085100942,24023,313,87.259920835495,6.653298854827881,-6.895543098449707,5.561201095581055,0.0,6.75003719329834,6.850658416748047,0.23668697476387024
23,MetaDrive-Tut-20Env-v0,270,58.88498914309854,25035,323,92.39511322975159,7.5304765701293945,-7.914859771728516,3.1950178146362305,0.01,7.505399227142334,7.409971714019775,0.2759048044681549
24,MetaDrive-Tut-20Env-v0,266,65.66369700313889,26004,333,97.46797466278076,9.01607894897461,,3.659093141555786,0.01,9.222959518432617,8.970771789550781,0.36874887347221375
25,MetaDrive-Tut-20Env-v0,261,71.67841670037495,27075,345,103.47838926315308,10.053354263305664,-10.522102355957031,1.8180999755859375,0.01,10.026017189025879,9.934210777282715,0.40168261528015137
26,MetaDrive-Tut-20Env-v0,257,76.38567907457663,28017,354,108.6586799621582,11.544723510742188,-11.995269775390625,6.6514892578125,0.01,11.526904106140137,11.429076194763184,0.513191282749176
27,MetaDrive-Tut-20Env-v0,254,80.1190321414635,29083,366,114.27374196052551,11.774406433105469,-12.195444107055664,9.390342712402344,0.01,11.97225284576416,12.05827522277832,0.3374421000480652
28,MetaDrive-Tut-20Env-v0,251,84.38798468769124,30044,375,119.50713062286377,13.701238632202148,,7.741257667541504,0.01,13.629399299621582,13.70162296295166,0.4697858691215515
29,MetaDrive-Tut-20Env-v0,248,89.42221853675557,31075,385,125.12905621528625,14.570645332336426,-15.542438507080078,13.031241416931152,0.01,15.32778549194336,15.410573959350586,0.3912074565887451
30,MetaDrive-Tut-20Env-v0,245,93.01672617388861,32027,395,130.4445197582245,16.022258758544922,-16.483104705810547,5.289602756500244,0.01,16.07333755493164,16.077741622924805,0.4912121295928955
31,MetaDrive-Tut-20Env-v0,242,95.66059628407602,33079,406,136.33192920684814,16.27676010131836,-16.877952575683594,4.668774604797363,0.01,16.353477478027344,16.491586685180664,0.4507870674133301
32,MetaDrive-Tut-20Env-v0,240,96.22948080809601,34027,416,141.52361464500427,18.02753257751465,-18.991239547729492,5.809593200683594,0.0,18.468860626220703,18.520816802978516,0.5091973543167114
33,MetaDrive-Tut-20Env-v0,238,96.27087153017972,35014,427,147.00429582595825,17.993751525878906,,7.142077445983887,0.0,18.199398040771484,18.182653427124023,0.392865389585495
