,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
19,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1250,146.24126246994473,-0.002789539723800352,1.367094310736045,71.42126489786001,71.4184752537654,472.2641844529372,2.3274240493774414,0.9993292567057487,400000,1422,19,319.89468026161194,0.0
20,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1242,159.66353022650213,-0.0010005427076696203,1.3175782458904461,68.40006034068573,68.39905985318697,542.1449949019994,2.305553913116455,0.9997220286192038,420000,1521,20,337.92175364494324,0.0
21,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1235,163.20180069730986,0.0009255199728963467,1.2599104230220501,71.64008783193735,71.64101322369697,556.1926989628719,2.1311213970184326,0.9994282464950512,440000,1624,21,356.1256549358368,0.01
22,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1230,147.867257309036,-0.0020967532573148416,1.225195656831448,75.08922804808006,75.08713096716465,608.1894785954402,1.2059050798416138,1.0002310554950664,460000,1732,22,373.8999252319336,0.0
23,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1225,155.09801736097214,-7.297300482885195e-05,1.216105682727618,77.13232338734163,77.1322502331856,758.9604997488168,1.6443250179290771,1.0003049972729805,480000,1843,23,391.8085536956787,0.0
24,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1218,152.99720142963935,0.0015697847807015746,1.1672103171165173,84.48927297347632,84.49084275563558,869.0326642549954,1.029889464378357,0.9994020412365595,500000,1955,24,410.31924200057983,0.03
25,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1211,163.1122207915572,0.000844252999060047,1.1771792997152377,74.96965053264911,74.97049467624763,824.8229274651943,0.971322238445282,1.0006115424327362,520000,2063,25,429.2203862667084,0.05
26,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1204,172.22176411443616,0.0013086892604732361,1.178700883877583,71.01858044159718,71.01988896590012,944.6315282185873,1.3624253273010254,1.0004333502207048,540000,2164,26,448.281090259552,0.03
27,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1200,189.89006548116794,0.0024725768386792296,1.2431358713370102,73.86778084192521,73.87025319612943,975.5040179130359,1.9250315427780151,1.0002512813378603,560000,2253,27,466.4147002696991,0.14
28,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1196,209.97471477587706,0.002322353642935363,1.2431934752525426,66.70518432519374,66.70750661507631,946.1067682119516,1.6977410316467285,1.0005560752673026,580000,2331,28,484.8178322315216,0.18
29,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1194,197.63710190066223,0.0024283230053977326,1.1627746254969866,70.67243354503925,70.67486168298966,1040.6216165395883,1.2942359447479248,0.9994529663752287,600000,2424,29,502.4992892742157,0.17
30,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1190,168.227065843831,0.0017105531257887681,1.0513577802058978,78.27268861134847,78.2743991118211,1073.2460036840193,0.7173007130622864,1.0001539895167717,620000,2532,30,520.7870395183563,0.03
31,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1186,181.90569378583842,0.00101829437383761,1.123010375102361,81.73822263081868,81.73924068059677,1176.874221840883,0.9859270453453064,1.0013272127279869,640000,2626,31,539.2892787456512,0.11
32,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1183,196.19987627522693,0.0018214058489180527,1.1417503578540606,81.48647255530724,81.48829353039082,1164.8900162134414,0.7611057162284851,1.000670145566647,660000,2718,32,557.830224275589,0.19
33,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1179,212.28338783581975,0.0008562036354142503,1.1684707024158576,76.07260915316068,76.07346535707131,1259.2190957289477,1.0196588039398193,0.9998950557831007,680000,2800,33,576.5359477996826,0.24
34,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1176,201.26996759039403,-1.722943181028733e-05,1.2024280642851806,84.24449270688571,84.24447527176295,1224.7871720925355,0.36635544896125793,0.9998521687128605,700000,2884,34,594.8692262172699,0.2
35,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1172,206.43748142582263,0.0002224324068102317,1.1947878991946197,74.86379563747307,74.86401808812069,1277.3286263099083,0.21653208136558533,0.9994436911283395,720000,2966,35,613.923624753952,0.17
36,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1169,179.38311172344024,-0.0009550855614435978,1.1578528709900684,84.94564413902087,84.94468893882556,1624.2257667737128,-0.38627889752388,0.9999682493698903,740000,3064,36,632.5320057868958,0.14
37,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1165,203.04125105759005,0.0024474057542064635,1.176267043596659,70.86527158297025,70.867718848204,1340.2446773822492,0.613386869430542,0.9999843658545078,760000,3143,37,651.908008813858,0.2
38,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1163,236.87413864293546,0.0029384355520447477,1.1618665267259647,71.38604915814523,71.38898778083997,1449.5921761145958,0.31786829233169556,1.000880424487285,780000,3217,38,670.4723904132843,0.33
39,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1159,233.60986980603954,0.0004125164982934411,1.152010225638365,79.88082732665234,79.8812399106148,1700.7544607700445,-0.395401269197464,1.0004105257682312,800000,3292,39,689.6559100151062,0.31
40,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1157,238.53705512706156,0.0030655827110585496,1.2052409135378324,72.53576864095835,72.53883411211845,1463.2558402819511,-0.2323063164949417,1.000359139763392,820000,3357,40,708.725245475769,0.33
41,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1154,242.09135064884467,0.0007228856876444741,1.146948531193611,81.07575108454778,81.076473681132,1673.274778864934,-0.13995565474033356,0.9994275140456664,840000,3431,41,727.7715418338776,0.34
42,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1152,188.33070403732572,-0.0012537341666384004,1.1189416657655666,89.87320818778797,89.87195432614058,1737.5561231564252,-0.12185820192098618,1.000777115042393,860000,3523,42,746.3377799987793,0.18
43,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1148,198.6225743463679,0.001877547968298388,1.1564920142675057,87.22276092920548,87.22463862101237,1768.1515910613232,0.1943802684545517,1.000136405458817,880000,3603,43,766.2660629749298,0.22
44,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1145,225.80597036937874,0.0007016593620228844,1.1446716119081546,71.85449276459522,71.8551942238441,1566.6853365384616,0.4113492965698242,0.999401056384429,900000,3677,44,785.8558688163757,0.29
45,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1143,216.50618393251713,-6.546815737890891e-05,1.0841027385913409,68.04484529250708,68.04477987044896,1778.4094794640175,0.2865663468837738,0.9997416431323076,920000,3752,45,804.2060279846191,0.31
46,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1142,204.75184382726388,0.0019541041113627262,1.0454724247638996,90.97464361435328,90.97659770769951,1879.125843732785,-0.7670475244522095,1.0001350285915227,940000,3842,46,822.5259854793549,0.27
47,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1139,216.39442654180542,-0.0010165742222362985,1.1006440790035785,73.8043739367754,73.80335738842304,1648.2284263415215,0.21247108280658722,0.999346042290712,960000,3918,47,842.7115728855133,0.26
48,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1136,245.80374973975475,0.0016030008379274454,1.0852263533152067,65.13116692763109,65.1327698634221,1669.5468892806616,0.11508166044950485,1.0006104567876228,980000,3989,48,862.0452988147736,0.35
49,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1134,209.745301735567,0.0006713232837426357,1.0454170634349187,74.14802558116423,74.14869679671068,1912.5971766545222,-0.32705754041671753,1.0006803968778024,1000000,4072,49,881.233412027359,0.3
50,/home/acthegreat/work/CS260R/Assignment 3/MetaDrive-Tut-Hard-v0/ppo,1131,219.79312057676105,-0.001819260347968875,1.076805211412601,74.69483907650678,74.69301990606846,1755.2425249539888,-0.545439600944519,0.9998491378930899,1020000,4144,50,901.2628750801086,0.3
